review,stars,sentiment
"cuando conseguí esta sudadera con capucha para mi perro estaba muy contento. el material se sentía suave y parecía bien hecho. decidí mantenerla a pesar de que a lo largo era demasiado largo y tuvimos que doblarla por su cola.sin embargo, no notamos un problema hasta después de que nos pusimos el suéter y lo quitamos un par de veces. los agujeros para las patas delanteras no eran lo suficientemente grandes como para quitar fácilmente el suéter y nos dimos cuenta de que comenzó a frotar su piel. ahora tiene calvas junto a las sisas. desde entonces he reciclado el suéter ya que no sentía que pudiera donar tal artículo a un refugio. no recomendaría este artículo hasta que el fabricante solucione el defecto de diseño.",1,0
pensé que este pañuelo sería más grande de lo que eses apenas perceptible en mis dos perrosquería algo para mis perros babeando constantecomo se mete en su abrigoestos no era lo que quería pero lo guardé a pesar de que voy a necesitar comprar máses kore de una declaración de moda que un útil imán slobber,2,0
una semana usándolo y los agujeros donde las patas delanteras van a través de rasgado. y mi perro solo lo usa por la noche para dormir. el suéter en sí es grueso pero la costura es pobre. la costura no estaba reforzada donde debía estar. no recomiendo este artículo.,1,0
el producto lo pedí en talla small y lo trajeron en large,1,0
"muy muy pequeño. pedí xl para mi schnauzer en miniatura y no encaja. es de buena calidad, pero xl no se ajusta a un schnauzer en miniatura. es como si estos suéteres fueran para muñecas",2,0
pedir un amplio recibo de una amplia que hace que una s muy decepcionado gracias,1,0
"no me gusto, no se lo pude poner a mi perro, no le entra, es para perros chicos y la melena es muy pobre, no lo recomiendo",1,0
"hola¡! elegí la talla para raza boxer acorde la tabla de tallas y le faltan 14 cm para que le quede, adicional a que el moño viene como al reves... lo modificare poniendole un resortito porque hoy es su evento y no dara tiempo de pedir otro. el tiempo de envío muy bien, por eso le doy 2 estrellas.",2,0
pedí uno mediano y el mediano llegó como extra chico no le queda ni un muñeco,1,0
terminó teniendo que devolverle la tabla de tallas no es confiable,2,0
se rompió muy rapido,1,0
no es de color rojo es una naranja feito,1,0
"no es muy resistente a la intemperie teniendo en cuenta la cuerda de metal y el gancho comenzó a oxidarse después de unas semanas de uso exterior! simplemente ordinario, acostado en la puerta, en el tipo de clima de verano, y ya se oxida?! ¡no impresionado en absoluto!",1,0
"enviaron la negra amarilla y no la negra verde como se describe. regresé sin mucho problema, sin embargo, el reemplazo también fue el polywire amarilla negra. necesitaba una línea menos visible para mi aplicación (suburbios) dado que solo las líneas blancas y amarillo/negras están disponibles localmente.he usado el polialambre en el pasado y he tenido buena suerte protegiendo jardines, árboles frutales y controlando el ganado.",1,0
"se ve y dice que es verde pero es una desagradable amarilla y negra. estaba buscando algo verde, así que no sería un dolor de ojos en la guardería. ¡muy molesto!",1,0
"si tu cachorro no tiene mínimo 5 meses, no tires tu dinero, no funciona el tapete.sí es absorbente a nivel de 3 estrellas, el atrayente no parece funcionar; y no estoy convencido de su funcionamiento.",1,0
al ser blanco el papel se nota mucho los orines del perro. siento que huele mucho también. por el precio se puede comprar cualquier otro de mejor calidad. no me sorprendió nada. he comprado mejores,1,0
"no absorben nada. muy delgados, se rompe. con facilidad. no absorben olor. pésima calidad-precio.",1,0
me.enviaron un correo que ya se entregó el pedido sin embargo no se ha recibido eni dirección.que debo hacer ya que el cargo a mi tarjeta ya lo hicieron.,1,0
"desafortunadamente no sirven, trae 100 unidades, pero en realidad tienes que usar 2 (por lo menos) cada vez que le pones tapete a tu mascota, pro que con uno se traspasa todo, el piso se mancha y que da el olor a orina todo el día. están sumamente delgados y el material no es absorbente como ellos afirman al momento de ver la descripción del producto.",1,0
"el producto le generó alergia a mis dos cachorros, ambos los tuve que llevar al veterinario y al consultar uno de los elementos es demasiado agresivo con sus narices, tuvieron estornudo invertido por más de 1 mes...",1,0
"no absorbe, y ademas es sumamente delgado. sirve apenas para cantidades de liquido muy chicas.su calidad no justifica el precio que tiene.",2,0
"anteriormente compré esta capsula para bolsas y me encantó, la primera que tuve contaba con un ""gancho"" para llaves (tipo camping) facil de colocar en el pantalón, correa, etc. esta versión lo cambiaron por un citillo de velcro... realmente lo detesto, es demasiado delgado, por lo que es algo complicado para quitar o poner....",2,0
cuando leí mini no imaginé que fuera realmente como para perros muy pequeños.nunca había visto uno de ese tamaño y no es funcional si tu perro no es miniatura,1,0
el olor de este producto es un pésimo perfume tan penetrante que marea. no se si quitó el olor a vómito de mi perro o lo tapó :-(,2,0
"compré este producto esperando quitar los olores de mi perro. si quita muy bien el olor del perro, pero deja un olor peor. no solo el aroma es asqueroso, sino que no se quita en semanas. no compres este producto.",1,0
excelente calidad y tamaño pero después de 30 bolsitas ya no traía las divisiones y se volvió una bolsa interminable,1,0
"el producto como limpiador puede funcionar, aunque no puede estar en contacto directo con los ojos, asi que hay que tener cuidado de no frotar muy cerca del ojo. el principal problema es que las toallitas son extremadamente chicas y delgadas, deben de medir 5 cms de diametro y son extra delgadas, (como una oblea) por lo que su manejo es complicado. vienen con el liquido limpiador y hay que despegarlas con mucho cuidado, son un poco ""rigidas"" por lo que no es muy facil limpiar dobleces pequeños de la piel. es mejor comprar toallas humedas mas grandes para poder usarlas bien.",2,0
no he notado ningún cambio favorable en mk perrita p or el contrario siento que le huele feo el aliento,2,0
no hubo cambio alguno ademas de que mi perro toma menos agua cuando le aplique el producto,2,0
"lamentablemente, a mi perro le dio más problemas de estómago.",2,0
"vamos por puntos:1. el sabor de la pasta no es el mejor, al principio mi perro (labrador retriever) lo rechazaba, no le gudtaba. costo trabajo acostumbrarlo al sabor.2. el cepillo a primera vista se ve muy bien, pero ya usandolo no es nada practico. se rompio a la segunda cepillada, es muy frágil, no lo recomiendo.3. venia un dedal de regalo, eso me esta ayudando ahora que el cepillo esta roto. pero no es lo mismo.",2,0
"a mis dos perras no les llamó la atención en lo más mínimo. no puedo hablar de resistencia, ni de efectividad. pero veo que atractivo para el perro, realmente no lo es.",1,0
a mi perro no le intereso nada.,2,0
"se los aplicó diario , y francamente no funciona, lo utilizo en conjunto con cepillo de dientes y pasta, ambos especiales para la limpieza bucal de mis mascotas, pero no funciona como espero, siguen oliendo a rayos y centellas las trompas de mis mascotas.",1,0
"lo he probado con mi perro, pero es difícil de aplicar ya que el atomizador se traba, ademas de no agradarle a mi mascota",2,0
"la comida es impresionante, el precio está fuera de control - compró la bolsa de 17 libras por 55.00, necesita un guión por lo que se están aprovechando de las personas que no tienen uno - ahora tengo uno y nunca volvería a comprar",2,0
¡no ordenes esto! ¡esto es una estafa! venden 8.5 bolsa de esto en pet smart por 35 dólares! el 27.5 por smart es de 80 dólares!,1,0
"si pudiera dar -0- esa sería mi calificación. obviamente no estaba prestando atención porque nunca pagaría intencionalmente $52 por 8,5 libras de comida para perros, especialmente sabiendo que este producto contiene ingredientes de china.",1,0
"que la etiqueta esta adento y muy pegada, por mas que la puse en agua y tallé, no he podido quitársela por completo, así que no he podido utilizarla para alimentar a mi mascota, hasta que desaparezca todo rastro de pegamento y papel... muy mal que no hayan pensado un poquito antes de poner ahí la etiqueta... lástima, porque el material esta excelente y el tamaño es perfecto.",2,0
"our cat loved this. it was easy to put together, clean, and fill. however, the pump stopped working the end of may. it lasted less than 4 months.",2,0
"yo ya tenia una fuente para mis gatos pero no la usaban dos de ellas, deduje que era porque era de fuente y que a ellas les gustaria mas una con el agua baja, asi que compre esta, se anuncia que es muy silenciosa, lo cual es muy necesario para mis gatas ya que a una de ellas le da miedo las cosas que hacen mucho ruido, sin embargo, al encenderla me di cuenta de que hacia mas ruido que mi otra fuente, a mis gatas les daba miedo, incluso a la otra que ya usaba la otra fuente, porque el ruido es molesto, yo la tengo que apagar en las noches porque se escucha mucho, mientras que la otra fuente de cascada que compre la dejo las 24 horas porque no hace nada de ruido. al final una de ellas ya la usa sin problema, pero todavia la que es muy miedosa no se quiere acercar mucho, la tercera gata sigue prefiriendo su otra fuente. creo que no deberia de anunciarse como la fuente mas silenciosa del mundo, hace mucho ruido y eso es solo el motor, porque nisiquiera se escucha el agua caer. la recomiendo si tu gato no es miedoso porque si mantiene el agua en movimiento y limpia, pero si tu gato es mioedoso recomiendo que busques otra.",2,0
"actualización. 30 de octubre del 2020.comenzo hacer mucho ruido la fuente y eso asusto a mi gato. desgraciadamente mi gato le tiene tanto miedo que no se acerca a la zona donde está la fuente, subo video como evidencia.es una fuente muy buena pero a mi fallo, literal a los 15 días de uso._____________________________________un gato no toma tanta agua como pensaríamos, esta fuente es ideal para ellos.por qué no usar una de cauda tipo cascada, solo piensen tienes dos posibilidades que tu gato se asuste o no. si es la primera tu compra fue fallida.este bebedero es casi sin ruido, es muy peor muy silencioso. el agua cae tipo casada es muy importante este movimiento para atraer al gato.lo bueno: el precio me costo 378 pesosla capacidad de volumen es de 2 lt es excelente.los materiales son platico pero son de excelente bte calidad.lo malo:instrucciones sencilla pero muy triviales.el cubre cable es sumamente corto, deberían darlo del tamaño de cable de alimentación.los filtros un caos, no tiene disponibles y por terceros salen carisimos literal otro bebedero.aun así recomiendo no usar agua del grifo o de la llave. mejor usar siempre agua potable.",1,0
"el producto no es el que anuncian, tengan cuidado!me llégó en una caja blanca de cartón, no tiene marca, no es outward hound sino una copia china corrientísima de pésima calidad. no tiene la base antiderrapante y está hecha del plástico mas corriente que puede haber.un vil fraude",1,0
"el pivote de plástico de la válvula para que el envase no deje salir agua vino rota. a pesar de que se puede colocar con cuidado sobre el recipiente de plástico para que funcione como se diseñó, cualquier movimiento brusco del perro hace que el envase de plástico caiga y toda el agua se vacíe sobre el suelo. supongo que el resorte con el que funciona la válvula es demasiado fuerte provoca que se rompa el mecanismo antes de que sea entregado al cliente. o quizá el producto es usado y es vendido como nuevo, pues vino sin instrucciones, documentación ni empaque alguno.el bebedero puede ser utilizado a pesar de estar roto, pero como compré un producto esperando que fuera nuevo y no estuviera roto, no merece más de dos estrellas.recomiendo evitar comprar productos de este proveedor para que se vean obligados a apegarse a un estándar de calidad mínimamente aceptable.",2,0
"terrible producto, se utiliza para consumo de agua y tiene pésimo olor; pensé que podría quitarse y nada, llevo varios cambios de agua y el sabor del agua es igual que el del olor...las mascotas tienen un olfato mucho más sensible que el del humano, si yo lo percibo, cómo creen que lo siente un perro o un gato...si quieren que sus mascotas utilicen el bebedero, no compren esto, porque contamina el agua y la mascota menos se acercará...",1,0
como se puede ver en la imagen del vendedor en amazon contra el contenedor que me enviaron hay unas cuantas diferencias en cuanto al tamaño del mismo. quise devolver el producto pero es uno de esos casos en los que no se puede y la página de ayuda de amazon enlista las políticas generales sin ofrecer una explicación en cuanto al producto en cuestión.,1,0
"compre el de 32 oz, es pequeño para un perro adulto, en realidad no tiene capacidad para mas de 500 ml de agua lo cual es pequeño para lo que ofrece, mi perro boxer macho lo termina en casi una pasada, el plástico de abajo viene como flojo, probablemente se arregle con pegamento. creo que hay mejores, cuando menos para un perro de tamaño mediana para arriba.",1,0
"pésima compra, me llego incompleto y la calidad del envase está bastante chafa",1,0
"tengo un cachorrito de 4 meses que aún no está entrenado del todo para ir al baño afuera del departamento, pedí este producto pensando que funcionaría bien y que no tendría que preocuparme más porque orinara adentro.el olor del producto es tan fuerte que hizo exactamente lo contrario... en lugar de atraerlo lo alejó de los pads en los que lo rociaba, y orinaba en otro lado...",1,0
"me cachorro de 3 meses lo hace salir del lugar donde lo coloco (en un tapete entrenador con pasto artificial) no lo recomiendo, lo peor es que solo te venden dos no s epuede comprar solo uno, dinero a la basura.",1,0
"la verdad, no funciona!! el olor género una alegría a mi cachorro y para mí también, dejó de acercarse a su pasto sintético... tuve que comprar otro pasto para que lo volviera usar... y no hay nada más que tiempo y paciencia para que tú cachorro deje de hacer donde no debe, si no tienes tiempo, definitivamente el spray no te va a ayudar. al menos, después de que comprendí que tenía que poner atención a mi cachorro y orientarlo sobre donde debe orinar, es que aprendió a hacer en donde debe.",1,0
en mi caso no me funcionó para lograr que mi perra hiciera en el tapete de pasto sintético que compré y el olor es muy penetrante en verdad y eso hizo que menos se acercara. así que para mi no funciona para atraer al perro y que haga pipí donde quieres.,2,0
mi perro solo de olerlo se iba a hacer a otro lado. no hay mejor atrayente que la misma orina del perro. me enteré de eso después. gastar en este producto para mi fue un desperdicio.,1,0
"en lo personal no me convenció lo compre para aplicarlo sobre el tapete entrenador, lo he usado varias veces y no ha servido aparte de que el olor es muy fuerte.la primera vez imagino le puse mucho por qué sólo hizo que mi perra se echara a correr y las otra veces ni si quiera le ha echo caso y a orinado fuera del tapete. creo que en general funciona por que las reseñas son muy buenas, así que ea posible que el lote que me tocó no fue el mejor.",2,0
hay muchos articulos similares y escogí este específicamente por el anillo para los accesorios. si incluye un pequeño mosquetón para las bolsas pero no el anillo que muestran en las fotos.,1,0
"leí más reseñas positivas que negativas y decidí comprarlo, pero me encuentro en una posición en la que no sabría decir si el producto funciona o no. el collar venía en perfectas condiciones, suena y vibra del modo que debería hacerlo; sin embargo, se lo puse a mi pequeño perrito de 5kg y ni siquiera se percató de que se producía un sonido cada que él ladraba, cuando ladró por tercera vez y el dispositivo comenzó a combinar pitido con vibración, él parecía disfrutarlo y seguía ladrando sin parar. en mi opinión, comprar el collar es una moneda al aire: puede ser que con algunos perris funcione, puede ser que con otros no.",2,0
"1.el producto llego, a tiempo, en aparuencia es facil de colocar, pero hay una opcion para seleccionar el nivel de fyerza, osea medium, large, o high, no se si yo lo tengo que poner y se pone solito.2.lo conecte asi, llevo apenas hoy una semana, y como dice alli, todo sigue igual, tienen que pasar dos semanas.3.siguen apareciendo cucarachas aun cuando limpio, y no se si es normal o por la seleccion de nivel como comente en un inicio.4.vuelvo a opinar la semana que entra.vuelvo a comentar al 15 de nov del 20, no se fueron, ahora andan por el suelo, y tenia mucha fe, el vendedor nunca me asesoro con lo que pregunte. amazon todo ok.",1,0
"como advierten en el envase (y en una cartita dentro de un sobre sellado, y en mi caso empapado) es sumamente irritante al momento de aplicarlo!! de hecho, dberían sugerir aplicarlo usando una máscara antigas!! en fin, se dejó reposar como indican y pum... una hora después los gatos ya estaban sobres en la zona aplicada, como si nada: no sirvió más que para intoxicarme un par de minutos (solo al aplicarlo).",1,0
"no me ayudo a auyentar el gato de mis vecinos que se mete en mi jardin para usarlo de baño, lo aplicamos como dice la descripcion y nada ya se acabo en envase y nada, huele muy fuerte deben usarlo con cubre boca y hasta mascarilla protectora de verdad es muy fuerte. igual voy a probar el nivel 2 a ver si funciona.",2,0
es un silbato comun y corriente. no tiene nada de extraordinario. los perros si reaccionan pero es una reaccion como a cualquier otro sonido.,1,0
"no funciona, es un juguete",1,0
"el silbato se cayó del soporte al segundo día , lo use una vez, parecía que iba a funcionar, se perdió!",2,0
no funciona. el ruido es muy alto. no creo que cumpla con las frecuencias caninas,1,0
o no lo se calibrar o de plano mis perros no lo toman en cuenta,1,0
"creí que era un silbato que tenía un sonido especial para los perros, que los humanos no escuchábamos pero si suena como un silbato normal, no me sirvió",1,0
no me ha funcionado con mi mascota,1,0
"el vendedor establece las instrucciones para su uso, el olor es potente y la recomendacion es despejar el area por un tiempo hasta ventilar de forma adecuada el area.al principio cuando el olor era muy potente mi perro no se acercaba, pero al paso de un tiempo (menor de 10 min) mi perro continuaba mordisqueando u orinando donde no debia, asi que por lo menos en mi perro no fue de gran ayuda este producto.",2,0
el producto funciona pero no me gusto que la batería no dura los 15 días seguidos ! lo utilizo muy pero muy poco para corregir comportamientos ; y no dura los 15 días unos 10 días talvez,2,0
faltaba piezas.,1,0
"pésimo producto, duro un solo mes y ya no volvió a prender. es desechable.",1,0
"le di la oportunidad a este producto durante todo un mes, compre 4 botes y no funciono en lo absoluto, mis perros hicieron hoyos justo donde ponía el producto. la cascara y jugo de limón natural me funcionaron mejor",1,0
"no cumple con lo promocionado, llega mi mascota lo huele y como si nada",2,0
"no funciona, mi pero hasta se lo tragaba",1,0
"me llegó un modelo diferente al de la foto, está bien el producto pero la quería para regalo para un cachorro hembra y me llegó camuflajeado como uniforme de soldado",1,0
me llego otro diseño diferente al de la foto.ya no lo cambiare pues le gusto de todas maneras a la persona. pero ojo!,2,0
"pedí esto por una caja de 30"" que ya tenía. esto no cabe en una caja estándar de 76,2 cm. lo guardé y los lados izquierdo desabrochados ya que no encajaba y terminó desmontándose en una semana. no tiene el tamaño correcto, no es duradero, no compre.",1,0
el producto parece muy bien hecho excepto por un factor- realmente me está molestando que la primera línea en el papeleo que viene con dice que «es no - transpirable «. esto realmente me molesta ya que es para nuestro cachorro. tienes que tener las rejillas de ventilación abiertas. ¿qué pasa si se cierra accidentalmente de nietos o lo que sea? estoy regresando por este factor.,2,0
mecanismos de bloqueo chupan! por el precio las 4 cerraduras deben asegurar correctamente... el parecer fuera de sincronización.,1,0
"debería haber escuchado las otras críticas. esto fue comprado para dar refugio a un gato salvaje. se gotea gravemente bajo la lluvia. no es a prueba del clima como se anuncia. en realidad estoy decepcionado de mí mismo por ser lo suficientemente estúpido como para comprarlo. mi marido pegó con cinta adhesiva las áreas donde se encaja, pero aún así se filtró. podría patearme porque como jubilado, realmente no puedo permitirme perder dinero. va a la pila de donaciones. supongo que podría ser utilizado como una casa de verano al aire libre para un gato o un perro muy pequeño. incluiré una nota al comprador. ¡no a prueba del clima! voy a mirar en el tipo iglú que encajan juntos en la parte inferior. a cualquiera que considere esto, no lo hagas. actualización: colocó la casa en unos ladrillos y colocó toda la casa en un lrg. bolsa de basura, y colocó un lrg. trozo de madera contrachapada sobre la parte superior para un techo. en una fuerte lluvia, el agua salpica desde el suelo y por dentro. no tan malo como antes. tengo que intentar hacer que funcione ya que no puedo permitirme comprar otra cosa. tal vez más bloques para levantarlo aún más. en mi opinión, pertenece a un patio cubierto.",2,0
llegó sin postes por lo que no podía usar,1,0
"horrible, no lo que compré. el diseño es completamente diferente de lo que se muestra en la imagen. son endebles y delgados con molduras simplemente pidiendo cachorros para masticar. el plástico interior es hueco, lo que crea paso a muchos lugares para que las popa se metan en. limpiar esto será una pesadilla. y la conexión de los paneles es un broche de plástico de mala calidad. no, solo no. quería el producto como anunciado, el producto que había comprado antes. el panel real que tenía una rejilla robusta en la que los pequeños cachorros no se atascan. que todavía se puede ver a través de fácil para asegurarse de que todos los cachorros están a salvo. el producto que tiene postes metálicos para conectar los paneles. estoy tan cabreado. mis 10 cachorros de rescate ahora también están enojados. nos decepcionaste. queríamos expandir nuestra pluma, pero nos enviaste basura barata. compramos esto antes, sabemos lo que debiste haber enviado. las fotos adjuntas al final con los cachorros son del producto real que compramos antes. deja de mentir y proporciona el producto que dijiste que estás vendiendo. estoy devolviendo la basura que enviaste y espero que otros no te compren y experimentan esta decepción también. como un sustituto para el rescate de animales, estoy demasiado ocupado salvando vidas para lidiar con esta táctica barata sórdido.. ordeno productos que sé que son de calidad y seguros para recién nacidos y cachorros jóvenes. lo que enviaste no es de calidad o seguro, y lo más importante, no es lo que dijiste que estás vendiendo!",1,0
"las correas laterales son elásticas así que aunque ajustes a la medida de tu perro, si tienes que jalar, se estiran y corres el riego de que tu mascota se suelte. las correas laterales debieron ser de una sola forma y no estirarse.",2,0
"el producto se ve como en las fotos, los materiales se ven resistentes a simple vista, sin embargo la calidad se pierde en pequeños detalles. no he usado la correa ni una vez y cuando me di cuenta la cubierta de plástico que separa la correa de la manija se despegó de la nada. no es gran tema porque se puede volver a pegar supongo, pero no esperas que pase eso sin haberla usado al menos una vez. ahora tengo más dudas de si aguantará el uso con el tiempo. mi recomendación es que busquen una mejor marca.",2,0
"la cintas de la correa son sencillas, angostas y delgadas. los herrajes con muy delgados y pequeños; parece muy frágil. tal vez para razas pequeñas sea bueno. yo pedí uno tamaño grande, pero la manufactura parece que es de un perro pequeño.",2,0
"se lo compré a mi husky, que en la tarde le da como ansiedad y empieza a destruir cosas, y la verdad es que no le sirvió de nada. desde que lo saqué del empaque noté una calidad bastante baja, según las fermonas se activan con el calor corporal, pero se lo deje a mi perro por 2 días y se lo quite para olerlo, y la verdad no olía a nada y no le hizo ningún efecto.",2,0
"no funciono con ninguno de mis 2 perros, ni con la que le da ansiedad por separacion, ni con el que tiene miedo de cohetes/truenos.gasto innecesario.",1,0
"el collar no funcionó, no pude detectar la diferencia, prácticamente nulo el efecto. he leído comentarios y al parecer el producto es spray es más efectivo.",1,0
"no funciona, lo compré para que mi perrita aceptara a una nueva cachorro ya y no funcionó, no hubo ningún cambio de actitud, lo uso por más de un mes y en todo ese tiempo no hubo ningún cambio. no gastes tu dinero",1,0
"no es lo que dicen, fue un gasto inútil, mi perra es una blue heeller de 10 años que cada que hay tormenta no para de ladrar, le puse el collar justo antes de que comenzará a tronar, cuando note que se ponía nerviosa pero fue como no ponerle nada. qué decepción. ya no se que hacer para que se relaje",1,0
"la correa se me revento en el 3er paseo con mis perros, fue horrible ya que se escaparon y tarde mucho en poderlos agarrar, lo que vi como una solución acabo siendo un gran problema, así mismo el resorte al jalarse se quedó así en el primer jalor se perdió el efecto resorte. en fin no lo recomiendo",1,0
"el paquete estaba húmedo , tenía moho , el arnés solo duro un día y se rompió ,me imagino que por la humedad , muy malo .",1,0
"la bolsa llego abierta, pero no por el transporte, ellos enviaron la bolsa así, pegada con silicon y con cinta adhesiva: no se si el alimento esta adulterado, ya que la bolsa llego abierta; bien podrian hehcarle un porcentaje de cualquier otro alimento o adulterarlo:no vuelvo a comprar alimento por este proveedor (aclaro que nupec es muy buen alimento, pero no se si lo que recibñi de verdad es de esta marca). dejo fotos como evidencia de lo que me lego",1,0
"el producto es muy bueno, lo he comprado varias veces con distintos vendedores. el problema con ibushak es que envió el costal sin protección, lo cual causó que dhl lo rompiera, tirara producto (apox. 700g) y lo reempacara tal cual como está en la foto. por ser algo comestible, me parece inaceptable que te lo envíen así. van 5 días desde que el vendedor recibió el saco que les devolví y no han dicho ni hecho nada al respecto. sea culpa de ibushak o dhl, nosotros como cliente final no deberíamos lidiar con esto.",1,0
"las croquetas huelen bien, aunque las heces tienen un olor peculiar, muy intenso, como a cloro. son sólidas pero humedecidas siempre. la consistencia nunca cambia. le doy una estrella porque parece raro que el paquete viniera con un costado cortado (al parecer con tijeras) y pegado con cinta. no realicé la devolución porque a mi perro le gustaron las croquetas y ya las había abierto. pero hace que uno pierda la confianza, no sé si volveré a comprar a este distribuidor.",1,0
"llegó perfectamente cerrado. cuando lo abrí, permaneció fresco por unos cinco días (tengo dos perros pequeños), pero alrededor del día 10 me dí cuenta de que había pequeñas larvas. es obvio que me deshice del producto inmediatamente. yo compro esta marca siempre, y lo hago en supermercados. a partir de ahora, no volveré a comprar croquetas para perro en amazon. mala elección.",1,0
"tenía este producto programado como compra recurrente pero tuve que cancelar por qué encontré gusanos e insectos en las croquetas, el empaque está aparentemente bien y la caducidad está hasta junio de 2021, tendré que desecharlas y comprar en otro lugar",1,0
"es horrible recibir este tipo de empaques, de verdad que es una pena, he comprado alimento para perros de otras marcas y nunca llegan en este estado no compren, es un fraude",1,0
lo compre de emergencia porque no encontré las croquetas de siempre.no se las quisieron comer y su popo cambio aún con la transición. no las recomiendo.,2,0
"tenía dos años comprando este producto, todo excelente, (es para una shitzu de 7 kg, que necesita estar cuidando su peso), siempre de devoraba el producto a tal grado que le tuvimos que comprar un plato especial para que tardara en comer, pero.... pero el último pedido que me llegó el mes de junio, noté un olor muy fuerte, como todavía tenía del anterior los comparé y nada que ver, muy fuerte el olor del recién llegado.la perrita le empezó a poner peros a la comida en cuanto le empecé a dar del nuevo y empezó con problemas de comezón y hasta sangrado, la llevamos al veterinario, nos dijo que traía animales y sus heces no eran normales, le dimos el tratamiento y medio se curó, pero seguía sin comer bien.un día la sorprendí robando la comida de otros dos perros schnauzer que tenemos por lo que probé cambiarle la comida y le dí la de los otros....problema resuelto: come muy bien, sus heces normales, cero comezón, llevo una semana que le cambié las croquetas y todo excelente.que lástima, le tenía mucha fe a nupec y sobre todo a este alimento de control de peso, me quedó la bolsa casi llena porque todavía tenía casi completa la anterior (que siguió comiendo muy bien sin problemas); asumo que fue una falla de control de calidad porque el olor de la última en verdad era muy diferente notoriamente...obvio ya no es confiable para mí la marca, una lástima, había estado muy bien.",1,0
"el empaque llegó bien muy bien embalando y sin rasgaduras, perfectamente sellado.pero las croquetas tienen otro color, un tamaño más pequeño, diferente textura y huelen muy diferentes (muy dulce).sinceramente no creo que sean originales.no vale la pena la compra porque aunque si son más baratas, no dice en ningún lado que es un producto pirata y pueden esta jugando con la salud de los perritos.",1,0
"te dan lo que quieren no lo que pides, aunque el alimento esta muy bien.",1,0
"antes que nada anexé un video, esos obviamente no eran ni cerca de todos los gusanos que encontré.estoy furioso! había leído comentarios acerca de qué las croquetas venían con gusanos pero pensé que sería un caso aislado. vengo a informarles que no es un caso aislado y a mi también me salieron gusanos en las croquetas. ahora tengo que llevar a mi perro al veterinario y tuve que lavar su contenedor de croquetas, su plato, su taza y todo lo que haya tenido contacto con las croquetas. así que no sólo me ha costado el precio de las croquetas ni del veterinario sino que también horas de estar lavando todo meticulosamente.háganse un favor a ustedes y a su perrito y compren las croquetas en petco o algún distribuidor autorizado de confianza. por favor no hagan caso omiso a esta advertencia porque yo lo hice y puse en riesgo a mi perro.amazon, espero que lean esto y hagan algo a respecto porque no pueden estar vendiendo algo de esta calidad!",1,0
"estas croquetas son de lo mejor mi pastor ingles las come sin problemasel problema es con amazon me suscribi para comprar cada 2 meses el bulto pero el segundo bulto sale mas caro que el primero, el primero lo compre en $1215 y el segundo en $1668, por eso cancele la suscripcion",1,0
"el producto al parecer es bueno pero no entiendo porqué cada pedido el precio es mayor, ¿porqué sube cada 20 días??! lo atractivo era poder conseguirlo a un mejor precio, ahora he hecho el último pedido :(",2,0
"vaya sorpresa el dpía de hoy 20 de noviembre al descubrir que las croquetas estaban llenas de gusanos blancos incluso dentro de una cápsula algunos y otros tantos moviéndose.investigando en la web vi que hay varias quejas por lo mismo desde el año 2005, al menos quiera saber porque es posible que esto suceda. no están caducos ,no se mojaron, estaba incluso bien tapada la bolsa. ufff ahora con el pendiente de si la mascota tendrá problemas porque no se cuanto tiempo llevaba comiéndolas así; no le tomé fotos por que no iba perder mi tiempo y porque no fue nada agradable, de forma impulsiva tome la bolsa la metí en otra de plástico y a la basura totalmente desagradable. adios para siempre. lo barato suele salir caro.",1,0
"me llego la bolsa con un agujero, para ser alimento, aunque sea para mascotas es algo que no debería pasar.",2,0
el servicio de mensajería nefasto debió de haber llegado en la siguiente semana y tardo una semana más. además parece como si hubiesen arrastrado el producto. muy mal.,1,0
"no son la nueva fórmula con probióticos (extralife).la caducidad es hasta el 2020, y el producto en sí no es malo. pero esto es publicidad engañosa. ya que no es la fórmula extralife.no sólo es un cambio de presentación en la imagen del empaque, decidí comprar en amazon por los probioticos en la nueva formulación",2,0
"mi perro comenzó a tener algunos problemas de piel, luego de cambiarle alimento a uno de menor calidad y precio.al comprar este alimento, aunque cuesta un poco más, logré curar sus problemas de piel.el envío en algunos casos es inmediato, de un día a otro, lo cual es muy bueno e importante, porque llega a la puerta de tu casa con este tipo de paquete que es muy pesado y grande.en otros casos no he tenido suerte de conseguirlo de inmediato.update:el día 15 de noviembre con motivo del buen fin y la oferta en el producto, compré 5 costales de 15kg nupec croquetas para perros, sensitive skin, ya que mi perro es muy sensible a la comida con respecto a su piel.al menos 3 de los 5 costales que he abierto, las croquetas vienen muy húmedas, se pegan a la taza con las que medimos la ración. desde que llegaron se guardan en lugar fresco y resguardado del sol. las croquetas vienen en mal estado por parte del vendedor. y no sólo he perdido dinero, porque no pienso utilizarlas, sino que produjeron en mi mascota diferentes reacciones en la piel, tanto en pies como en la barbilla y hocico. había tenido buena experiencia en mi primera compra, pero ya no vuelvo a comprar. lo comento por si a alguien más le ha pasado y para que tengan en cuenta este tipo de problemas.",1,0
