word,sentiment,count
notable,0,3
visual,0,1
discutir,0,2
destrozado,0,3
comprar!!!,0,1
"""tapa""",0,1
marcos,0,2
pinta,0,4
editar,0,1
resaltar,0,1
centrada,0,1
herramientas,0,12
necesidad,0,6
composición,0,1
varían,0,2
lamento,0,4
cancelación,0,1
agradeceré,0,1
surtir,0,1
viñas,0,1
«dearhouse»,0,1
baratos,0,37
dearhouse,0,1
deshilachadas,0,2
vides,0,1
dándole,0,3
follaje,0,1
peceras,0,1
tono,0,4
ocupan,0,2
numero,0,3
distinguen,0,1
tendre,0,3
conprar,0,1
habido,0,2
aseguro,0,2
irme,0,2
cortandoun,0,1
reloj:,0,1
números,0,12
brillantes,0,5
fuertes,0,8
vives,0,1
traviesas,0,1
creía,0,4
revise,0,1
sonaba,0,5
acomodar,0,4
12/12,0,1
proyectar,0,1
horanada,0,1
chino,0,11
programar,0,6
adivinar,0,5
combinación,0,4
adivinarme,0,1
pondría,0,6
totalidad,0,5
tonos,0,3
intensidad,0,6
tapetes,0,4
rígidos,0,2
permiten,0,6
suelas,0,2
tapete,0,15
flexible,0,8
permita,0,5
sanitizante,0,5
fexibles,0,1
suela,0,12
zapato,0,22
sumerja,0,1
restaurant,0,1
$200,0,6
litro,0,3
evapora,0,3
litrola,0,1
cloro,0,4
estadoconclusion,0,1
hogar,0,6
sigas,0,1
liquido,0,6
informacion,0,2
hechar,0,1
cantidd,0,1
mezclar,0,1
rebaje,0,1
regrese,0,16
jerga,0,2
pino,0,3
reusar,0,1
esponja,0,15
platillos,0,1
buffetes,0,1
pisada,0,1
resbalosa,0,1
felpas,0,1
culebritas,0,1
caucho,0,1
política,0,2
sustancias,0,2
químicas,0,1
lavable,0,1
especificamente,0,1
indicaban,0,1
detergente,0,2
devuelvo,0,11
enjuagar,0,1
falsa!,0,1
tapiz,0,4
tapices,0,1
huella,0,5
desapareció,0,2
remanente,0,1
ido,0,9
iluminar,0,2
lavó,0,1
secó,0,2
tinta,0,8
salpicada,0,1
propia,0,5
vayas,0,4
guste,0,4
descripciónhuele,0,1
razonable,0,4
pliegues,0,6
profundos,0,1
arrugas,0,2
resolvería,0,1
tapizlos,0,1
desangraron,0,1
llegó!,0,1
recibes,0,3
impresa,0,4
colgó,0,1
cubrió,0,5
cambiaron,0,7
velas,0,11
alumino,0,1
siguieron,0,2
encargo,0,1
durán,0,1
prendidas,0,2
encargamos,0,1
mechas,0,5
parafina,0,1
consumió,0,1
aromáticas,0,1
huelen,0,4
vela,0,11
fragancia,0,2
prendida,0,1
vainilla,0,2
lavanda,0,1
cera,0,9
derretidas,0,1
ocultas,0,1
esencia,0,1
artificial,0,3
público,0,4
estado!,0,1
derramado,0,4
goteadas,0,1
crea,0,3
pozo,0,1
llama,0,5
real,0,33
deshacerlos,0,1
dólar,0,4
mejor!,0,1
derretida,0,2
consume,0,2
paredes,0,11
vasito,0,1
altas,0,10
tea,0,1
candles,0,1
convencionales,0,3
encantó,0,16
lámpara,0,28
alumbra,0,1
bienactualizo,0,1
quién,0,10
repare,0,1
soldadura,0,8
lampara,0,7
lectura,0,8
tonalidades,0,1
blanca,0,17
amarilla,0,7
combinada,0,1
intensidades,0,1
proyectan,0,1
difusas,0,1
tenues,0,3
proyecta,0,2
piensen,0,3
navidad,0,27
estafar,0,3
publicaciones,0,1
serie,0,11
conectarlaademás,0,1
coincide,0,7
menciona,0,11
"""luz",0,3
"calido""",0,1
navideño,0,1
rojos,0,3
verdes,0,2
amarillos,0,7
audioritmica,0,1
remoto,0,6
exelentelo,0,1
llogo,0,1
podre,0,1
ocupaba,0,1
comenzaron,0,8
fumar,0,4
incendiaron,0,1
cauteloso,0,3
interiores,0,9
cubical,0,1
enchufados,0,3
bombillas,0,12
arder,0,1
trabajo!!!!,0,1
pastel,0,1
norma,0,2
!!es,0,1
común,0,10
literal,0,9
pegas,0,1
adhesivo,0,12
pegadas,0,2
cuadro,0,6
adhesión,0,3
tarjetita,0,1
dejas,0,2
queriendo,0,4
"""comprar",0,1
"positivas""",0,1
seleccionar,0,5
musgo,0,2
extraño,0,14
ceremonia,0,1
premios,0,5
lote,0,10
empujar,0,5
flor,0,2
flexionaron,0,1
cuchillo,0,5
efectoaparte,0,1
mugrero,0,2
explicación,0,2
delicado,0,5
doblan,0,5
aparecen,0,8
cromadas,0,1
mu,0,2
moldeable,0,2
escolar,0,2
profesional,0,6
grisáceo,0,1
exicado,0,1
molde,0,8
milímetros,0,3
notificable,0,1
desproporcionadas,0,1
deformadas,0,1
ahora?,0,2
desperdicié,0,3
tintas,0,1
resina,0,2
alcohol,0,5
haciéndolas,0,1
suministros,0,2
baratos!,0,1
¡gran,0,1
decepción!,0,2
recomiendo!!!,0,1
pusimos,0,3
movimiento,0,24
desarmamos,0,1
clay,0,1
seco,0,15
03/18,0,1
7,0,18
destrozando,0,1
pidiendo,0,4
arcilla,0,3
etsy,0,2
galaxy,0,1
s20,0,1
aprenda,0,1
proyectos,0,5
extensión,0,12
permanece,0,3
aguja,0,7
detiene,0,8
puntada,0,1
enhebrar,0,1
aprender,0,5
broma,0,9
pásame,0,1
métrica,0,2
centímetros,0,6
francamente,0,3
ilegible,0,2
estrecho,0,7
pulgada,0,7
parada,0,3
métricay,0,1
tradicionalmente,0,2
regla,0,4
métrico,0,1
marcados,0,1
extrañamente,0,5
revertir,0,1
inquietante,0,4
paciente,0,3
pidiera,0,1
llegaría,0,4
pedal,0,5
jalaba,0,1
ansiaba,0,1
regalar,0,9
destinataria,0,1
estrenar,0,2
cosió,0,1
trabó,0,1
siguió,0,6
volante,0,2
:',0,1
imaginarán,0,1
vergüenza,0,5
envoltura,0,13
protegiera,0,1
deterioradala,0,1
tocaron,0,1
carretes,0,4
enredado,0,1
inicio,0,7
tijeras,0,4
resumidas,0,1
110,0,4
stickers,0,2
“a”,0,1
mejoraran,0,1
surtido,0,1
variedad,0,4
personalizar,0,2
4000,0,1
figuras,0,3
pej,0,1
fantasías,0,1
miguel,0,1
650,0,1
c/u!!!,0,1
despintan,0,1
usotodos,0,1
engarzarno,0,1
sencilloen,0,1
descripccion,0,1
bañados,0,1
oro,0,7
contienen,0,4
velum,0,1
dientes,0,11
consistente,0,4
diente,0,1
proviene,0,1
láminas,0,1
strathmore,0,1
birms,0,1
cottenwood,0,1
estados,0,7
uk,0,1
seawhite,0,1
pintan,0,7
comun,0,1
chorreado,0,2
marcadores,0,5
lucen,0,2
despiden,0,1
marea,0,3
serian,0,1
mejoresles,0,1
adquieran,0,1
desgastes,0,1
paga,0,3
moldes,0,3
costado,0,5
tinte,0,2
inutilizable,0,8
proyecto,0,6
verá,0,4
oxidado,0,7
unidad!,0,1
incompletola,0,1
acerca,0,16
cadenas,0,1
balas,0,5
unirlasno,0,1
incluía,0,3
ganchos,0,22
langosta,0,3
cadena,0,10
despegan,0,7
mandarín,0,1
~,0,1
leta/número,0,1
optimista,0,2
compara,0,1
diamond,0,1
dotz,0,1
sustancialmente,0,1
tirado,0,10
numeros,0,3
arte,0,4
diamantes,0,1
diamante,0,6
ordenado,0,5
impresionado,0,7
ejercicios,0,5
iglesia,0,2
gustan,0,6
taladro,0,5
parcail,0,1
beeds,0,1
publicitario,0,1
gané,0,1
elefante,0,1
peluche,0,3
lindos,0,5
diría,0,5
«ojos,0,1
seguridad»,0,1
paneles,0,7
rotos,0,14
decoraciones,0,1
inaceptable,0,7
prepárate,0,1
comienzas,0,1
cortas,0,6
"2""",0,1
tantos,0,6
"1""",0,2
desperdició,0,2
madejas,0,1
revisión:,0,1
co,0,2
zapatilla,0,3
diagonalmente,0,1
zapatillas,0,5
serán,0,2
banda,0,27
producido,0,2
faltaba!,0,1
malla,0,16
ganchosúper,0,1
enviando,0,8
destructor,0,1
md,0,1
pestillo,0,6
competir,0,1
¡compré,0,1
encantaba,0,2
él!,0,1
acercó,0,2
suficientes,0,3
terminarlo,0,3
desalentada,0,1
imprime,0,1
lienzo,0,5
confundirse,0,1
empaquetar,0,2
everythinglatchhookcom,0,1
costar,0,1
michaels,0,1
hobby,0,1
lobby,0,1
cortarlo,0,2
encaje,0,2
artesanía,0,4
cuadrícula,0,1
estambre,0,4
pigmentos,0,2
colorantes,0,3
disuelven,0,1
demas,0,7
principiante,0,2
experimentado,0,1
costa!,0,2
comparándola,0,1
chips,0,1
derriten,0,4
derretirlos,0,1
sintética,0,3
derretirte,0,1
horribles,0,8
inútiles,0,6
pegatinas,0,2
mecha,0,6
pegajosas,0,1
¡en,0,2
positivo,0,10
niveladores,0,2
bien!,0,1
equivocadamente,0,2
inmanejable,0,1
robando,0,1
derrite,0,2
hundió,0,4
pitcher,0,1
pena!editar,0,1
agregar:,0,1
arruinó,0,4
quemaron,0,3
prenden,0,2
saldrá,0,2
sujetar,0,4
alicates,0,7
pegarlas,0,1
contenedores,0,6
pedirá,0,1
bolso,0,2
dirá,0,2
brebaje,0,1
torre,0,3
alimentada,0,2
gravedad,0,4
escuela,0,2
primaria,0,3
estudiantes,0,4
diseñen,0,1
tonta,0,2
conversación,0,1
“ingeniero”,0,1
diseñó,0,4
omg,0,1
configuré,0,2
“puse,0,1
broca,0,14
diamante”,0,1
visualicé,0,1
molinillo,0,1
giratorio,0,6
come,0,6
destruye,0,1
senté,0,5
contemplé,0,1
triturada,0,1
giratoria,0,4
jaja,0,1
hagas,0,5
serio?entonces,0,1
¿debo,0,1
vidrio?,0,1
esponjas,0,5
alimentado,0,3
ordene,0,4
cuantos,0,6
casos,0,11
inmediatoademás,0,1
agua/refrigerante,0,1
conectará,0,2
diámetro,0,1
sobresale,0,1
pondré,0,3
emparejarse,0,1
estudio,0,4
trabajarel,0,1
picos,0,4
tratado,0,4
estera,0,5
doblada,0,4
ondulada,0,1
embalado,0,3
pequeño/apretado,0,1
abarrotado,0,1
alfombrilla,0,3
molestia,0,13
frustración,0,4
tomaré,0,1
pérdida,0,24
advertir,0,1
decidan,0,1
novoy,0,1
empacan,0,1
disquete,0,1
pliegue,0,1
incluían,0,2
corcho,0,1
preaplicado,0,1
líneas,0,10
estampados,0,2
frotan,0,1
suponía,0,10
alfabeto,0,1
rociar,0,2
pegan,0,6
botes,0,4
brillantina,0,1
cursivas,0,1
concuerdan,0,2
marcapaginas,0,1
ende,0,4
disparejo,0,1
enmedio,0,1
doblado,0,6
camisa,0,25
sobrecalentarla,0,1
e3,0,1
140,0,1
portátiles,0,2
intentaron,0,2
mac,0,2
sobrecalentado,0,1
frito,0,1
easy,0,1
press,0,1
cricut,0,1
afiladas,0,2
grabar,0,5
entrego,0,2
llamado,0,2
localizaron,0,1
empujé,0,1
obstruía,0,1
vencido,0,2
deshice,0,2
guardé,0,2
ripstop,0,1
crónico,0,1
acuarela,0,1
dato,0,2
htv,0,1
especificados,0,1
harían,0,2
pagemento,0,1
pegaba,0,2
alternativas,0,5
herramienta,0,30
bordar,0,1
punzón,0,2
bordado,0,4
obtenga,0,3
tutoriales,0,3
youtubebásicamente,0,1
perforación,0,2
rentables,0,1
cameo,0,1
desfaza,0,1
todno,0,1
resistencia,0,19
estarían,0,2
usas,0,4
pintar,0,6
deslizan,0,5
uniformes,0,2
arboledas,0,1
tornilloel,0,1
repisa,0,1
poste,0,16
trípode,0,4
varillas,0,7
alturaextremadamente,0,1
1*2,0,1
pizarra,0,2
kg,0,6
gradualmente,0,1
inestables,0,1
basics,0,1
comapany,0,1
inutilidad,0,1
ajustables,0,1
estables,0,2
cayendo/deslizándose,0,1
cerraduras,0,1
utilizadas,0,2
siguen,0,14
deslizándose,0,1
residuos,0,11
absolutos,0,1
oido,0,1
maravillo,0,1
cortador,0,1
etiquetas,0,9
fiskars,0,1
describe,0,15
ahorrarme,0,1
joyas,0,1
australia,0,1
afilar,0,3
sobresalía,0,1
¡así,0,3
tristemente,0,4
fracaso!,0,1
recortes,0,1
tarjetas,0,5
empezando,0,3
desgaste,0,5
curva,0,3
cuarteados,0,1
nylon,0,3
caerse,0,2
trabajos,0,2
finos,0,2
gruesos,0,6
cierra,0,10
pagué,0,25
stained,0,1
by,0,3
sharpie,0,1
látela,0,1
suavemente,0,6
rotuladores,0,2
tenis,0,8
negros,0,4
pinté,0,1
regresarlos,0,5
delineadores,0,1
rellenar,0,3
acrílica,0,2
procede,0,6
voltea,0,1
agujas,0,3
elegibles,0,3
infeliz,0,6
rígido,0,11
rústicas,0,1
ok,0,10
maltratan,0,1
lana,0,5
mancha!!,0,1
holael,0,2
pulidos,0,1
coraje,0,1
bie,0,1
afianzados,0,1
tejerse,0,1
forme,0,1
rayas,0,3
armoniosa,0,1
tejido,0,7
bruscos,0,1
muestro,0,2
nudo,0,5
quizá,0,7
áspera,0,2
muuucho,0,1
cuerno,0,1
suelto,0,8
saqué,0,12
arrojó,0,2
destrozó,0,1
tv,0,4
600,0,2
libras!!!,0,1
envíame,0,4
electrónico!!,0,1
crep,0,1
protectshoes,0,1
shaoerno,0,1
adultos,0,9
talla,0,88
10uk,0,1
11uk,0,1
termino,0,2
cepillo,0,15
zapatos,0,33
moleste,0,2
zapatostiempo,0,1
charolas,0,2
300,0,4
excesivo,0,4
desinfectante,0,3
incluidono,0,1
lite,0,1
pedernal,0,2
carcasa,0,9
lámina,0,2
partido,0,5
horrendo,0,2
especie,0,5
incendia,0,1
delantero,0,2
consigo,0,2
descripcion,0,9
fria,0,1
calida,0,2
amarillentapreviamente,0,1
unidades,0,11
sera,0,2
productomuy,0,1
vendedor!,0,1
ilustración,0,1
engañando,0,2
gustaría,0,13
enviaran,0,3
faltante,0,5
desilución,0,1
rollo,0,3
has,0,6
suavel,0,1
rollos,0,2
"""promoción""",0,3
llene,0,3
necesidades,0,3
productocompré,0,1
regio,0,2
luxury,0,2
'triple,0,1
hoja'desafortunadamente,0,1
'doble,0,1
hoja',0,1
devoluciónles,0,1
comparto,0,1
caricias,0,1
seda,0,2
falto,0,4
jaladeras,0,1
individual,0,3
examinó,0,1
encontró,0,1
pasé,0,7
juntarla,0,1
amigo,0,9
descubrimos,0,3
duplicados,0,1
adición,0,2
utilizaba,0,2
partio,0,2
menores,0,2
f,0,4
jamas,0,4
sufrio,0,1
caida,0,1
maltrato,0,1
interesaba,0,2
hacían,0,1
desmorona,0,3
hielera,0,2
realizare,0,1
mandan,0,13
28,0,6
quart,0,1
modificar,0,5
dormido,0,1
pisapapeles,0,2
situación?,0,1
invierno,0,6
aléjate,0,1
troncos,0,4
leña,0,3
lateral,0,8
monta,0,3
reposar,0,1
equilibran,0,1
13,0,8
promedio,0,7
9/10,0,1
pulgadasel,0,1
acompañamiento,0,1
prácticos,0,3
fuego,0,4
cerillas,0,1
cosmética,0,1
lluvia,0,17
penetra,0,1
exponiendo,0,1
oxidación,0,2
corrosiónes,0,1
ponérmelo,0,2
escalera,0,7
16,0,9
limpiará,0,2
cocinas,0,1
normales,0,12
endurecido,0,2
pala,0,1
cenizas,0,1
prendía,0,5
gasolina,0,1
guía,0,11
canales,0,1
tengo!,0,1
cargadas,0,2
configure,0,1
trampas,0,7
moscas,0,6
sintieron,0,2
atraídas,0,1
fly,0,2
aterrizaría,0,1
trampa,0,20
entraría,0,1
hoyo,0,4
salía,0,9
cómico,0,1
atrapadas,0,1
atroz,0,1
pseudoingeniería,0,1
universidad,0,1
literatura,0,2
queme,0,1
dedos,0,14
gravemente,0,2
mata,0,6
plantas,0,7
césped,0,3
insecticida,0,1
hervido,0,1
ensueño,0,1
sujétate,0,1
firmemente,0,10
billetera,0,2
huye,0,2
puedas,0,7
negativa,0,3
herir,0,1
tuzas,0,1
escapan,0,1
tiren,0,2
sacan,0,2
débiles,0,2
trabajarían,0,1
atrapar,0,8
guijarros,0,2
enjuagé,0,1
olían,0,4
azufre,0,1
requerido,0,5
pretendido,0,1
acuario,0,15
flotantes,0,1
planta,0,4
orquídeas,0,1
macetas,0,2
expuesta,0,1
haciéndola,0,2
extrañas,0,2
hebras,0,3
pescarlas,0,1
ahorahoy,0,1
cucaracha,0,2
sentada,0,3
¡no!,0,1
¡bombardeando,0,1
vuelta!,0,2
matan,0,1
bichos,0,2
irritan,0,2
vecinos,0,3
alimentan,0,2
pájaros,0,16
ofrendas,0,1
sentados,0,2
inevitablemente,0,2
lavarlo,0,2
regularmente,0,7
popó,0,4
disuadirlos,0,1
éstos,0,2
señuelo,0,1
soleada,0,1
solar,0,6
directa,0,1
golpea,0,2
espejos,0,1
reflejo,0,1
asustar,0,1
¡ojalá,0,1
supiera,0,2
correcto!,0,1
elcable,0,1
«solo,0,2
interiores»,0,1
revisiones,0,10
bonitano,0,1
prometido,0,3
objetivo,0,7
beneficio,0,5
sordos,0,2
mosquitos,0,10
críticaspero,0,1
decirte,0,2
$49,0,1
engañada,0,1
¡ni,0,2
papel!pros:he,0,1
preciocontras:*tomó,0,1
ratón*esta,0,1
baterías;,0,1
precio*esta,0,2
ruido/pitido,0,1
audible,0,1
capturado,0,1
cebo,0,15
opuesto,0,4
abertura,0,3
trampa—,0,1
precio*,0,1
trampa:,0,1
superior*esta,0,1
alimentar,0,3
ático,0,3
precioestaba,0,1
cajano,0,1
conozca,0,1
humana,0,2
soltar,0,2
cogimos,0,1
encontramos,0,2
muertos,0,6
seguros,0,5
debió,0,3
asfixia,0,3
orificios,0,8
mantequilla,0,1
maní,0,1
revisores,0,8
permanecer,0,7
olerlo,0,4
tambiénme,0,1
investigar,0,4
remediar,0,1
ahogar,0,1
tráfico,0,1
imposibles,0,2
completar,0,6
escritos,0,1
cubo,0,20
agrietado!,0,1
cucharón,0,1
«bomba»,0,3
desenroscar,0,1
mencionó,0,2
experto,0,1
precisas,0,5
perforado,0,1
decían,0,5
atornillarlo,0,1
asurion,0,1
desempacé,0,1
hongos,0,1
retumbaba,0,1
preocupaba,0,3
entró,0,4
mojó,0,3
manejó,0,1
causó,0,4
filtrara,0,1
santa,0,3
cosido,0,5
abriéndose,0,1
55,0,5
robusto,0,6
pico,0,2
levanten,0,1
encarecidamente,0,3
estos!,0,4
recibida,0,2
intacto,0,2
instalada,0,6
encontrada,0,2
bombeó,0,1
ventilación,0,2
contactó,0,4
armadura,0,2
instalado,0,9
bombea,0,2
desinstalado,0,1
renunciado,0,1
aceptado,0,2
desmantelarlo,0,1
limón,0,3
durar,0,7
superó,0,3
creces,0,1
dispositivoactualización:,0,1
little,0,4
giants,0,1
galería,0,3
sustituí,0,2
vm,0,1
lanzó,0,2
obstáculos,0,1
cumplir,0,6
comenzando,0,1
capturas,0,1
gigante,0,4
fabrica,0,3
notaron,0,1
disminución,0,2
fabricado,0,5
recomendaron,0,3
pond,0,2
master,0,3
gal/hr,0,1
$20,0,5
giant,0,2
recomendando,0,1
maestro,0,2
estanque,0,2
considerar,0,9
américa,0,2
inicialmente,0,6
propietarios,0,2
80,0,10
empujaba,0,1
sorprendió,0,9
40,0,8
muerte,0,1
trabajando,0,12
dudando,0,1
recomendarlo,0,3
temporizadores,0,7
calibrados,0,2
débilordené,0,1
estantes,0,5
televisor,0,1
escribiendo,0,5
configuraron,0,1
6:00,0,2
am,0,4
6pm,0,1
3am3pm,0,1
9am9pmse,0,1
impresionantes,0,1
$4,0,1
controlando,0,2
recupera,0,1
«apagado»,0,1
decidir,0,3
arrancar,0,4
haces,0,7
omitir,0,3
programáticamente,0,1
$030,0,1
incluirlos,0,1
absolutasupongamos,0,1
¿desea,0,1
configurarlos,0,1
pm?,0,1
5:55,0,2
ponerlos!,0,1
¿tienes,0,1
pm,0,1
plantas?,0,1
acabas,0,1
desajustar,0,1
¡mejor,0,1
vez!¿,0,1
mencioné,0,2
débil?,0,1
tiras,0,14
adhesivas,0,2
3m,0,5
lees,0,1
planea,0,4
¡basura,0,2
absoluta!,0,1
delgada!!!!,0,1
derribará,0,1
jardinería,0,1
presionan,0,1
vuelven,0,3
cultivador,0,1
¡empaquetarlo,0,1
publicar,0,4
esto!,0,8
«brazos»,0,1
endebles,0,9
encadenarlos,0,1
caía,0,2
brotes,0,1
perderlos,0,2
lugaractualización:,0,1
creerás,0,1
funcionarahorra,0,1
american,0,1
made,0,3
consiguió,0,8
confía,0,3
demoro,0,1
funciona!,0,3
completó,0,1
abrirla,0,5
repegadopero,0,1
resistir,0,2
caída,0,4
40cm,0,1
precaución,0,1
rompela,0,1
mía,0,10
trabado,0,1
calidadla,0,2
disparando,0,1
partemil,0,1
absoluta!!!,0,1
aspersor,0,1
¡esta,0,1
enganche,0,8
manguera!,0,1
lupa,0,1
finja,0,1
colorido,0,1
aventuras,0,1
ejecución,0,2
boquilla,0,18
filtrará,0,1
patio,0,7
fallada,0,1
30000,0,1
indicada,0,5
encenderse,0,1
7000,0,2
extraordinario,0,3
¡compra,0,1
parte!,0,2
paraguas,0,2
inclino,0,2
contener,0,6
sombrilla,0,1
ancha,0,13
maravillosa,0,1
factor,0,3
sombra,0,3
ojal,0,1
asegurarlo,0,1
totales,0,1
empate,0,1
65,0,3
sombrala,0,1
palabra,0,3
podrías,0,5
abismales,0,1
atroces,0,1
servirá¿,0,1
producto?,0,2
maneras1,0,1
etiquetarse,0,1
helicoidales,0,1
espiral,0,1
phillips,0,4
destornillador,0,6
pelarlos,0,1
extraer,0,3
visegrip,0,1
agarre2,0,1
tensores,0,2
baratos3,0,1
eslabones,0,4
resorte,0,18
consigues,0,1
dos4,0,1
bienterminé,0,1
torniquetes,0,1
tiendaaquí,0,1
sugerencia,0,2
diseña,0,1
colgarás,0,1
toldo,0,7
gasta,0,7
homedepot,0,1
siguiente:•,0,1
conectando,0,1
madera•,0,1
cuerda,0,53
recubierta,0,1
1/8»•,0,1
anclajes,0,4
trabados,0,1
asegurados,0,1
«clip,0,1
alambre,0,7
dedal»•,0,1
tenía•,0,1
kitel,0,1
colgar,0,7
conexiones,0,7
calidadcreo,0,1
solarno,0,1
entran,0,4
daña,0,4
durose,0,1
galveston,0,1
voló,0,4
dobló,0,5
moho/moho,0,1
creciendo,0,1
recoge,0,3
disgustado,0,6
especímenes,0,1
acumularon,0,1
viajaba,0,1
alejaba,0,1
acumulaciones,0,1
reviví,0,1
finales,0,2
verano,0,15
molesté?,0,1
prestado,0,2
chian»,0,1
deletreé,0,1
alimentador,0,8
promete,0,5
ardillas,0,2
cilindro,0,7
divisores,0,4
alimento,0,10
mixto,0,1
ponemos,0,2
semillas,0,6
girasol,0,2
aves,0,5
mijo,0,7
cemento,0,2
desenchufar,0,2
eliminando,0,1
hormigas,0,6
navegado,0,1
sooo,0,1
caro!!,0,1
jarabe,0,8
casero,0,2
colibrí,0,1
atrajo,0,1
vieron,0,3
contenedor??,0,1
macizos,0,1
hummer,0,1
copa,0,3
vea,0,10
tooo,0,1
néctar,0,4
comedero,0,1
atractivo,0,9
colibríes,0,3
alcanzar,0,4
largas,0,7
lenguas,0,1
esperanzado,0,1
polinizador,0,1
avisos,0,1
dirigían,0,1
comederos,0,1
soluciones,0,5
charcos,0,2
plantar,0,3
médico,0,3
ocupas,0,1
pacientes,0,1
calle,0,4
cubrebocas,0,8
bandas,0,3
dobladas,0,2
abrieran,0,1
secciones,0,5
skimmer,0,2
juntar,0,2
pasadores,0,1
¿hay,0,1
robustos,0,1
absolutamente!,0,1
luchar,0,3
caber,0,6
colector,0,1
veremos,0,3
mejoraré,0,1
asumiré,0,1
yendo,0,2
válvulas,0,6
alberca,0,3
anclarlo,0,2
cabezal,0,1
heavy,0,1
describiría,0,1
lavadas,0,4
ósea,0,4
interesa,0,4
engañen,0,3
#mipeorcompraenamazon,0,1
cerdas,0,4
acampanadas,0,1
obtenemos,0,2
pagamos,0,3
aconsejar,0,1
caravana,0,3
centran,0,2
dé,0,2
exteriores,0,8
niveles,0,9
visualización,0,2
instal@@é,0,1
monté,0,4
mostrarse,0,1
externa,0,4
apagaría,0,2
continuaría,0,1
indefinidamente,0,1
crítica,0,15
capricho,0,1
mostrado,0,2
restableció,0,1
suministradas,0,1
basta,0,2
caras,0,7
accurite,0,2
retroiluminación,0,2
campista,0,1
oscurecido,0,1
produce,0,5
borrar,0,4
numéricas,0,1
lente,0,4
recogió,0,3
nadaporque,0,1
planeo,0,2
ziplock,0,1
montarlo,0,5
pantalla8/29/18,0,1
necesitara,0,1
restablecerse,0,1
reinstalando,0,1
necesitando,0,2
reiniciado,0,1
pulsando,0,1
efecto,0,14
reinstalación,0,1
normalidad,0,1
idéntico,0,3
ridículo,0,3
magnéticas,0,1
causando,0,3
estrelle,0,1
confíe,0,8
imanes,0,3
proporcionados,0,1
remota,0,3
leen,0,1
valores,0,4
energizan,0,1
registrados,0,1
registraron,0,1
giratorios,0,1
abeto,0,1
libremente,0,4
pegados,0,5
soleados,0,2
estación,0,4
meteorológica,0,1
web,0,12
crosse,0,1
presiona,0,2
mantendrá,0,2
iluminado,0,2
75%,0,2
higrómetro,0,2
govee,0,3
mayordomo,0,2
74%,0,1
748%,0,1
oria,0,3
83%,0,1
daré,0,5
duda2º,0,1
73%,0,1
741%,0,1
84%,0,1
subió,0,4
otro2,0,1
porcentaje,0,1
humidor,0,1
arruinaría,0,1
puros!,0,1
pintados,0,5
contacté,0,3
taylor,0,4
acordaron,0,1
graduaciones,0,1
debían,0,2
pintadas,0,3
estuvieron,0,4
pintada,0,4
¡me,0,5
rendí!,0,1
desmoronando,0,3
netatmo,0,2
clasela,0,1
bola,0,6
montaje,0,16
sujeta,0,7
firmeza,0,2
abrazadera,0,8
apretada,0,6
apretadael,0,1
bloqueo,0,12
fácilmentemuy,0,1
£60,0,1
perfección!,0,1
baratoscompré,0,1
medidores,0,1
montajesin,0,1
propósitoel,0,1
collar,0,10
torsión,0,1
aflojar,0,3
pelota,0,20
bloqueado,0,2
sólido,0,8
atascada,0,2
inamovible,0,1
utilizadoel,0,1
puntuacionessólo,0,1
evídelo,0,1
elija,0,2
olvídese,0,1
jubileo,0,1
suministran,0,1
consejo,0,2
propios,0,4
jubilee,0,1
atadura,0,1
costumbre,0,2
cabezales,0,1
plantilla,0,7
kreg,0,2
guías,0,4
1000000000%,0,1
cubren,0,4
cuadrados!!!,0,1
mentir,0,1
estúpido,0,6
cubriría,0,1
51/2,0,1
sf,0,1
$300,0,3
sillas,0,6
cómodamente,0,1
ensamblar,0,4
"5'8""",0,1
"4'7""",0,1
futz,0,1
montar,0,17
intuitivas,0,1
adjuntouna,0,1
escoba,0,2
trapeador,0,1
funcionaproducto,0,1
aserrin,0,1
prensado,0,1
mueble,0,9
consolas,0,1
necesitabael,0,1
metálicas,0,5
armarlo,0,6
"""descuadrado""",0,1
llantita,0,1
sacando,0,1
ganancia,0,1
habia,0,8
200,0,7
reducido,0,2
ocuparé,0,1
desepcionada,0,2
típica,0,4
alejan,0,1
impractico,0,1
lámparas,0,3
inservibles,0,2
parejo,0,1
mueven,0,4
ocurriendo,0,1
descritoel,0,1
llavero,0,3
linternas,0,3
tarea,0,3
verificardicho,0,1
descontento,0,3
dejaré,0,1
pierda,0,3
afueraeditado:ya,0,1
sopoto,0,1
afloja,0,1
cuelga,0,2
caminar,0,12
guardaré,0,1
destapador,0,1
pimienta,0,2
molida,0,2
entera,0,1
orégano,0,1
especificar,0,3
tritura,0,1
elaboran,0,1
descosan,0,1
descosido,0,1
transparente;,0,1
ganar,0,1
arriesgan,0,1
vacaciones,0,3
reordenar,0,5
closet,0,1
mensajería,0,1
tragedia,0,2
recogerlo,0,1
diré,0,2
producto!!,0,1
metan,0,1
calidad?y,0,1
preguntaran,0,1
devolviste,0,1
?,0,8
demore,0,1
disque,0,2
resolución,0,6
00000001,0,1
píxeles,0,1
harte,0,1
enganché,0,3
armario,0,2
oportunidadal,0,1
finalizar,0,2
puff,0,1
material!!!!,0,1
excelentele,0,1
devolvieramos,0,1
quisimos,0,1
coda,0,1
fea,0,4
didáctico,0,1
convivimos,0,1
jeje,0,1
terapia,0,2
jajajajajaamazon,0,1
