,review,stars
0," Después de una semana de uso continuo, ya no tengo la sensación de arena o basura en los ojos que normalmente tenia por las noches, ni tampoco al despertarme, ya que tengo la mala costumbre de mirar inmediatamente el celular al momento de despertar. A pesar de las desventajas encontradas, la relación costo-beneficio es excelente, por eso las 5 estrellas.Pros:+Trae kit para hacer test a los lentes. Una placa que obscurece con la luz azul y un led azul. Sin los lentes, la placa se obscurece al aplicarle luz azul.+Lentes amplios del frente, casi 15 cm en lugar de los típicos 13 o 14 cm que pudieran apretar la cabeza y llegar a molestarte.+Lentes son amplios cubren casi cualquier ángulo del ojo, es decir, difícilmente entra luz sin filtrar, a los ojos+Calidad similar o incluso mejor que marcas mas caras. Comparado con lentes de otros amigos: Gunnar filtró muy bien la luz azul (pasó el test) y la otra Carl Zeiss no filtraba casi nada (fallo el test), parecía como lentes de óptica normales que no filtran la luz azul.+Después de 20 segundos de incidir luz azul, prácticamente no deja mancha negra en la tarjeta de prueba (ver video).+No cambia el color del monitor, quizá solo se ve un 10%-20% mas obscuro y no se nota el tono amarillo de las micas amarillas. (foto comparativa de Cyxus arriba vs Gameking abajo, ambos contra el monitor).+Los lentes ""se tornan azules"" en presencia de luz azul: Este efecto que me ha ayudado a identificar cuáles lamparas de la casa emiten mayor luz azul (ver foto frente a la ventana).Cons:-Material se ve un poco frágil así que hay que cuidarlos mucho.-Refleja la luz: Se ve el reflejo de luces de atrás de ti (ver foto), por lo es casi imposible usarlos afuera bajo el sol, quizá no muy recomendables para manejar o si tienes ventanas atrás de ti.-Se ensucian fácil (como cualquier lente de óptica tradicional). Cyxus recomienda agua y jabón para limpiarlos, yo uso spray con jabón o veces liquido que venden en las ópticas, pero sin alcohol, el alcohol daña la capa de protección de luz azul.Por el precio muy bajo y desventajas no tan críticas, se merece 5 estrellas.",5
0,"Muy buen producto en cuanto a funcionalidad son muy útiles las molestias de ardor en ojos no a vuelto a pasar desde que los uso en lo personal me gustaron mucho por el diseño ya que son muy grandes.Pros: Precio, Cómodos, DiseñoContras: Un poco grandes para personas pequeñasLa caja contiene:lentes, estuche, paño de limpieza, llavero de luz azul y una tarjeta para probar los lentes con la luz azulLos recomiendo para personas que pasen mucho tiempo frente a una computadora o que lean mucho.",5
0,"Al contrario de algunos comentarios el armazón no me parece frágil, al contrario me parece un excelente producto y más tomando en cuenta el precio.Lo que no tiene precio es la forma en que protege los ojos, llevo apenas un par de días pero no he vuelto a tener ojos rojos, o molestias por pasar demasiadas horas frente a la computadora, ya no tengo la vista cansada.Muy, pero muy recomendable esta marca.Actualización: Pues al final si ha resultado frágil el armazón y se ha roto, afortunadamente en Cyxus me han echo valida la garantía de por vida y se han comprometido a mandarme otras lentes, las cuales llegaron de inmediato.",5
0,"Estaba un tanto escéptico hacia estos lentes, pero no sólo tienen una gran relación calidad-precio, sino que sí cumplen cabalmente su función: bloquear la nociva luz azul de los monitores (computadora, televisión, teléfonos, tablets). Son bastante cómodos, lucen bien, y el filtro que usan hace casi imperceptible la diferencia de color respecto a la vista normal. Me sorprendió que incluso viene con una luz y una tarjeta para hacer test y comprobar que sí bloquea los rayos azules. Los uso diario por muchas horas.",5
0,"no soy de usar lentes por que no los necesito pero trabajo mucho tiempo en la computadora en el trabajo o juego muchos videojuegos, en cuanto al precio y todo lo que me trae esta excelente, trae un estuche para el lente, el pañuelo y una lamparita de rayos ultravioleta para hacer prueba de reflexión, en cuanto el material si es un poco sencillo y se romperia facil si no se cuidan pero de ahi en fuera muy bueno",5
0,"El producto: Los lentes son cómodos y cumplen muy bien las expectativas.El servicio: Mi hija pequeña los rompió accidentalmente, le envié a Cyxus foto de los lentes rotos y de la póliza de garantía, y me los reemplazaron sin costo inmediatemtente. ¡Quedé sorprendido!",5
0,"No llego el color que pedí. Pedí el color negro con rosa, y la caja de empaque dice rosa, pero el contenido era otro, llegó el degradado ""azul"" , que en realidad es verde. No lo devolveré solo por qué los necesito ahora. Y el modelo no es exactamente igual al que aquí se muestra, son pequeños detalles que lo hacen diferente.Fuera de estos detalles, el pedido llegó a tiempo, y realmente cumple con su cometido, trae luz de prueba y realmente funciona. Y es muy buena para calidad- precio.",3
0,"Por 440 pesos (mx) ya con envío valen mucho la pena, los materiales son de buena calidad. En mi caso fui a una óptica para que le pusieran micas o lentes con aumento, los que vienen con el armazón son de plástico y no se les pueden poner aumento (ESTO SUCEDE CON CUALQUIER LENTE DE PLASTICO). El ''pero'' de este producto es que las varillas del armazón no tienen tanta firmeza ya que todo el material es plástico y no tienen puente de metal, además que no tienen tanta flexibilidad hacia afuera ya que las charnelas solo cierran hacia adentro y solo hacen un movimiento de 90 grados, así que si debes tener cuidado al quitártelos. Pienso comprar otro par por si este se me rompe.",4
0,"🌹De primera voy a decir que no se mucho de lentes.Mi impresión al usar estos lentes ya por mas de 4 meses es buena. Intencionalmente les he dado un uso rudo porque me sorprendió que por su bajo costo pudiera resistir mucho, esto porque la carcasa es de plástico flexible y el lente es de plástico por lo que puedes estas muy cómodo pero, por la misma razón de que el lente sea de plástico da cierta dificultad para su limpieza.En resumidas cuentas, es increíble para no cansar los ojos por el tiempo prolongado en el computadoras y la misma luz del sol y puedes estar seguro de que con un buen uso te van a durar un buen tiempo.",4
0,"Pros: se ve de buena calidad y por un precio bajo; viene con estuche y paño protector, además con un test de luz azul (particularmente, yo lo probe con un simple cristal y si deja marcando, indicando que si funciona)!!.Contras: Las pequeñas vistas doradas que le da un toque como si fuesen para mujer! Que si viene en la fotografía de publicidad pero no me había percatado.- Después de usarlas un buen rato duela la parte de atrás de los oídos por la rigidez de las patas",4
0,"Como una persona qué pasa gran parte de su tiempo jugando videojuegos a la larga tiendes a sufrir de vista cansada y ojos irritados. Los compre un poco escéptico por el hecho de tener que fueran un producti cualquiera.Empecé a usarlos de inmediato para ver tv y jugar y a los pocos días adiós vista cansada, son bastante estéticos además! Parecieran lenes reales y el diseño es genial. Altamente recomendable. Como único detalle es que al principio están un poco apretados y tienden a producirte un poco de malestar pero con el tiempo se amoldan y sin mayor problema",5
0,"PROS:Cumplen perfectamente su propósito, la luz azul es bloqueada no al 100% en la mayor parte de ella, se nota en el primer día de uso que tus ojos no están tan rojos ni llorosos como me pasaba, también adiós dolores de cabeza. Los uso en mi trabajo estoy 8-9 horas frente a una pc, y en mi casa suelo ver netflix o jugar nintendo Switch, lo sorprendente es que antes el uso de pantallas me quitaba el sueño o dormía mal (me despertaba en la madrugada) ahora para las 10pm ya me estoy quedando dormido aunque vea la tv, celular o cualquier pantalla usando estas gafas, concilio mejor el sueño y es mucho más profundo. La gente en general no sabe la importancia y lo dañino de la luz azul, crea hasta problemas mas graves como hipertensión, cardiovasculares, diabetes, rompe el ritmo circadiano y degenera la capacidad visual con el tiempo, bloquea la producción de melatonina, la cual es una hormona muy importante que induce al correcto descanso y reparación celular, es una hormona antienvejecimiento, fortalece el sistema inmunológico, etc.Ojalá hubiera descubierto estos lentes hace años, pero bueno.En cuando a ligereza estan muy bien, tienen su pañuelo, lámpara para comprobar que bloquea la luz y muy importante guarden la tarjeta de garantía de por vida que incluye. Yo ya la hice válida, al 2do días mis lentes estaban quebrados que probablemente alguien me los agarró y se le cayeron, solo mandé fotos de los lentes, la tarjeta de la garantía y en 2 días ya tenía un repuesto nuevo.CONTRAS:Son muy frágiles, ya que son de plástico, por lo que recomiendo cuidarlos mucho y guardarlos siempre en su estuche y donde nadie los agarre como por ejemplo niños.Los lentes se ensucian con facilidad, además de la pequeña franela que incluye les recomiendo conseguir un líquido limpiador de lentes.Son pequeños, yo no soy alguien grande ni de cabeza grande y aún así con las horas de uso me calan en la parte de arriba de las orejas, parece que estan diseñados para mujeres, aún así prefiero sentir una ligera incomodidad arriba de mis orejas mientras los uso a tener todo el día dolor de cabeza, ardor de ojos e insomnio.Conclusión: los recomiendo ampliamente por el simple hecho de que cumplen con su función de proteger la luz dañina de las pantallas. Sin duda que pagaría por una versión premium de esto lentes, con armazón de metal y lentes de cristal o algo así, pero mientras estos me sirven.",5
0,"Funcionan bastante bien, aunque yo no sufro de problemas de visión sí note la diferencia al usarlos por varias horas. Justo hace unos días tuve una jornada de trabajo de poco más de 24 horas y la verdad que casi no sentía el ardor en ojos.El único detalle es lo mismo que leí en otros comentarios, que aprietan en la parte de atrás de las orejas, pero eso solo se siente después de unas horas de uso y yo lo soluciono reacomodandolos para que no sigan apretando en la misma zona. Además si a lo largo del día te los quitas varias veces al alejarte de la computadora, no se suele percibir la molestia.",5
0,"Los lentes coinciden totalmente con los que se muestran en la foto (florales). Decidí comprarlos tomando en cuenta todos los comentarios favorables que han hecho del producto. Hice la prueba de la luz azul con los lentes y con otros ordinarios y sí se queda marcada la tarjeta con los lentes ordinarios. Debo decir que tengo poco tiempo usándolos pero, por mi ocupación, debo estar todo el día en la computadora y, hasta ahora, esto es lo que he notado: al final del día ya no me duele la cabeza y mis ojos no arden como antes. Después de unas horas de uso, comienzan a molestarme un poco detrás de las orejas, pero sólo subo un poco las patas y listo.",5
0,"Al principio tenía dudas sobre si comprarlos o no, pero decidí arriesgarme y cumplió todas mis expectativas. Llegó antes de lo esperado y me ha ayudado mucho en mi trabajo.Me encanta que el filtro amarillo es casi imperceptible y me respeta los colores en pantalla",5
0,"Los compré para mi hijo estudiante que tenía dolores constantes de cabeza y ojos irritados por la computadora pues en pandemia todo lo de su escuela se trabaja ahí. Todos sus síntomas desaparecieron y su visualmente menciona que es mejor pues su ojo ya no está ni reseco ni rojo. El tamaño de su cara es de preadolescente y le quedó perfectamente bien el armazón. Los colores del armazón que escogió son tal cual los de la foto y se ven resistentes. El empaque incluye un porta lentes muy sencillo pero útil, un paño de limpieza y una lámpara de luz azul y tarjeta de prueba, para que hagan prueba de no paso de luz azul.",5
0,"En general el filtro ayudo a descansar los ojos. Sin embargo no tuve tiempo de utilizarlos para realmente evaluar su efectividad, ya que a las dos semanas de uso normal, con cuidado de no tirarlos o golpearlos el puente se rompió.Al parecer si no son exactamente de tu medida la bisagra hace presión en el armazón y lo truena.Para alguien que nunca ha utilizado lentes es imposible saber cuál es tu medida, y el fabricante aunque presenta las dimensiones, no te advierte de este problema y no explica cómo medir tu cabeza para saber si son o no los que necesitas.Resulta ser que los modelos caros de este fabricante tienen las bisagras flexibles que posiblemente eviten que se rompan, pero por mi cuenta sería arriesgar otros 500 pesos.",1
0,"Cumplen con su objetivo ampliamente, un artículo que debe ser indispensable en personas que regularmente usan la computadora, sin embargo me encantaría que los números o logos impresos en citado artículo fueran gravados porque la tinta o impresión blanca que tiene se borra fácilmente en dos otros días de uso, y si llegan a preguntarme me digan: hoye que lentes usas? Y lógicamente presumire: sí claro unos cyxus, siento que también esos detalles son importantes..",4
0,"Los use poco para leer en la noche de la pantalla, y a los 10 meses de comprados aqui en Amazon ahora con el homeschool quise darselos a mi hijo de universidad que se desvela con los trabajos y se empezaron a agrietar en el armazón. Contacte a Cyxus por medio de Amazon y muy amablemente me pidieron foto de la tarjeta de la Garantia y del producto y a los 2 dias enviaron el remplazo. Por favor guarden la tarjeta de la garantía. MUY AGRADECIDA CYXUS!",5
0,"Buena relación precio-calidad, justo el diseño que yo buscaba",5
0,Producto tal como se describe,5
0,Muy bonitos,4
0,Todo excelente,5
0,"Estas gafas de sol son absolutamente adorables! ¡Traen ese increíble ambiente vintage de los 70 rocker! Por pensar en comprarlos ya no pienses, ¡solo cómpralos! No te arrepentirás.",5
0,I know they’re supposed to be oversized but they were ridiculously huge! I really wanted to like them.,-1
0,"Podría ser más grande, como dice la descripción de plástico «sobredimensionado» pero la calidad está bien, se ha caído un par de veces... sin daños hasta ahora.",4
0,Me encantan.,4
0,Got them for a costume for exaggerated look. Not really for everyday use.,-1
0,"Me gustó mucho el filtro de luz UV que tienen, incluso para usar el celular o la computadora ayudan a descansar la vista. El tamaño es muy bueno, tengo un rostro grande y me quedaron muy bien.Los materiales se sienten de muy buena calidad.Muy satisfecho con el producto",5
0,"Compre estos lentes ya que por las mañanas me toca un tramo de manejo hacia el trabajo con sol de frente, y los lentes si hicieron la función. Me hubiera gustado que no se vieran mis ojos para nada, pero si se alcanzan a distinguir cuando les da el sol de cierta manera.",5
0,"Me encantaron estas gafas, cubren del sol a la perfección, las utilizo para manejar y cumplen con su función, me las lleve a la playa, las metí al mar, a la alberca y no han sufrido daño alguno, siguen como nuevas, son de gran calidad y por el precio me parece un gran producto, bastante resistentes",5
0,"Los lentes están excelentes, me llegaron en dos días y el beneficio precio calidad esta EXCELENTE!!! Cumple con lo que se detalla. Felicidades!! Productos así vale la pena comprar",5
0,"Me gusto que son ligeros (no pesan), el polarizado y estilo esta muy padre.",4
0,Están muy oscuros mas de lo normal y eso creo que es lo que no agrada otros lentes por el rango de precio están buenos pero estos en especifico no.,3
0,"Están muy padres, tal cual como en la imagen",5
0,Buen productoCumple con lo ofrecido,3
0,"Me encantaron, por lo regular siempre dudo al comprar lentes en linea, pero estos estan muy padres",5
0,La falta un poco de protección solar,3
0,llego rapidisimo !! muy buen servicio y muy buen producto!,5
0,Los compré por capricho porque necesitaba algo rápido para jugar al pickleball al aire libre. Llegaron prime en 2 días y trabajaron como un encanto la primera vez. No se resbaló y el sudor se mantuvo fuera de mis ojos en su mayor parte porque no importa lo que sudo mucho. El problema comenzó una semana después cuando noté que la pieza de la nariz se aflojaba y se resbalaba cada 30 minutos más o menos. Tratar de secarlo y devolverlo no ayudó.Me gustaría atribuir esto a una lección de aprendizaje y estoy buscando gafas con un costo más alto y mejor valor. Es una relación calidad-precio de 5 estrellas porque no era caro en primer lugar. Obtienes lo que pagas.,4
0,Buenas copas de pickleball.,4
0,"He usado lentes Eagle Eyes durante años. Cuando rompí mi cuadro la semana pasada entré en pánico ¿Todavía los hacían? Agarré mi teléfono y fui directamente a Amazon. Alivio. Hubiera preferido el mismo marco, pero no estaba disponible. Escogí un marco y llegó en dos días. Tomará tiempo para ajustar, pero los ojos de águila valen la pena. 5 miradas.",5
0,"Tengo las gafas de ojo de águila para mí. Los amo y mi novia los probó. Ella tiene problemas para ver bien mientras conduce y en condiciones de lluvia y gris como tenemos aquí en Seattle. Bueno, ella los ama, así que busqué y encontré esto para mujer,... y ella los ama, grandes puntos para mí.",5
0,Initally me encantaron estas gafas de sol aunque después de unos meses los marcos comenzaron a pelarse. Pero empeoró con el tiempo. Sólo los he tenido tímidos de un año y se ven horribles. Muy decepcionado. Las lentes son geniales.. los marcos no son,2
0,"Buen ajuste, gran calidad. Le habría dado una puntuación perfecta, pero no es tan elegante como podría ser. Aparte de eso, son geniales!",4
0,"Estaba buscando un juego de gafas de sol Eagle Eye porque realmente me gusta mi otro par (Eagle Eyes Tuscan Gafas de sol). Quería algo con una lente más grande, pero estos eran realmente grandes e incómodos. Supongo que ese es el riesgo con ordenar gafas de sol en línea.",2
0,"Bonito par de tonos, muy de moda y especialmente maravilloso para mi visión. Se necesita un poco acostumbrarse al color amarillo, pero puedo notar que mis ojos descansan agradable del sol. La única inconviniencia es que encajan un poco apretado en mi cabeza, ojalá no lo hicieran.(mi cabeza es de tamaño normal). Pero aún así quería darles 5 estrellas, tal vez debería haberles dado 4.",5
0,"Estoy muy contento con las gafas de sol de mujer Eagle Eyes Gemstone I, topacio envolvente. Definitivamente conseguirá un segundo par en el futuro.",5
0,"Son excelentes, de muy alta calidad, elegantes y bonitos",5
0,"Son excelentes para tener claridad , elegante diseño y muy cómodos!! Es la segunda vez que los compro.... y son mis favoritos 😍",5
0,"Acabo de comprar mi primer par hace un par de semanas. ¡La primera vez que me los puse me encantaron! Soy una mujer de 60 años con una cabeza pequeña. Estas gafas de sol se ajustan al instante y no se me han caído de la cabeza todavía. Se ven mejor de lo que pensaba, ya que no soy un gran fan de Tortoise Shell. Me gusta la forma redonda. La mejor parte es lo bien que funcionan bloqueando el sol/deslumbramiento. ¡Estoy enganchado!",5
0,"Este es mi segundo par de Ojos de Águila. Son mis lentes polarizadas favoritas que he tenido. Los compré para hacer senderismo, donde me gustaría que las cosas se vean más claras pero no oscurecidas para poder identificar obstáculos. Son tan buenos para eso, mucho mejor que mis Maui Jims y Ray Bans. El primer par era un poco más débil, así que estaba emocionado de perfeccionar estos en un marco más elegante y resistente.",5
0,Soy súper cuidadoso con mis gafas ya que no puedo permitirme seguir comprando pares de $50. Estos rayados muy fácilmente. Decepcionado. Mi segundo (tal vez tercero??) par. No compro de nuevo.,3
0,"Tengo que operarme de cataratas y ahora necesito mis gafas para conducir, pero no puedo ver en gafas de sol normales. No quería comprar gafas de sol caras por el corto período de tiempo que las necesito. Debido a la pandemia, mi cirugía de cataratas ha sido pospuesta. Ahora es muy cómodo conducir usando mis gafas cubiertas por tus gafas de sol... y se ven geniales. Gracias.",5
0,Son geniales. Tengo una cara pequeña y es prefecto. Buen precio y envío rápido.,5
0,"Ordenó este par después de gran suerte con otro par de ojos de águila (el modelo centinela). La degeneración macular corre en mi familia así que quiero mis ojos protegidos en los rayos UV Y la región clave del espectro. Hace un gran trabajo en eso, pero después de un año, el recubrimiento comenzó a separarse de las lentes en las cuatro esquinas. Muy decepcionante.Buscando otra empresa con una lente de mejor calidad.",1
0,¡Mucho mejores resultados que mis 300 gafas de sol Maui Jim!,5
0,"Ordené esto pensando que podría ser un truco o una película tonta, pero en realidad es robusto y mantiene su lugar bien en el puente de mi nariz.También soy afortunado de que la forma y el tamaño de las gafas se adapten bien a mi cara.Podría pedir un par más para algunos amigos y familiares.",4
0,LENTE no POLARIZADA,1
0,Muy buenos,4
0,"Excelente calidad de producto, muy util para jugar en la casa o en un minigolf. Altura para adultos no para niños.",5
0,Nada sofisticado pero cumple su función,5
0,Es un putter sencillo pero sirve para práctica de putt en interiores u oficina. Divertido para la familia.,3
0,"Bastante básico, cumple sus funciones, buena relación consto-beneficio",4
0,Ideal para Golfito casero.,5
0,En General es un buen producto.Me gusto que sirve tanto para diestros como para zurdos.La calidad de los materiales es buena,4
0,bien,5
0,Buena calidad y muy divertido jugar,5
0,Ideal para Mini Golf. Materiales de calidad. Envío rápido y sin contratiempos,5
0,Bien,5
0,"Buen peso, la pelota no se sacudió de la cara cuando hago contacto. El agarre no es demasiado gordo ni demasiado delgado. Estos son los Ricitos de Oro de los putters.",5
0,"5ª ronda de usar este putter la cabeza se desprendió del putter mediados putt. Nunca he visto nada parecido. Me encantaba antes de que esto pasara. He pedido el reemplazo pero aún no lo he recibido, así que actualizaré mi opinión una vez que la reciba.",1
0,¿Calidez? Es un club de golf lol,5
0,"Es perfecto para un principiante como yo. La relación precio contra beneficio es adecuada. Lo recomiendo ampliamente. Usé un Wedge de Junior de 56 grados que era muy liviano para mi. Este Wedge de 60 grados tiene el tamaño y peso adecuado para un golfista promedio de 20 golpes o mayor como yo, que para practicar ha resultado perfecto.",5
0,"El producto llego rapido y en perfectas condiciones, me parece muy bueno para el costo tan bajo. Es excelente para poder comenzar a practicar. Yo estoy empezando a jugar golf y me ha servido para mejorar mi grip y practicar mi swing.",5
0,"Excelente baston, compre el que tiene mas loft y me sirve muchisimo facil para hacer flops, excelente calidad vs precio, lo recomiendo mucho.",5
0,"El precio es bajísimo, la calidad es buena, para tus tiros cortos al green este bastón es lo ideal, menos falla que con un SW",5
0,La relación calidad precio es excelente. Fierros apropiados para principiantes e intermedios. Aproveché para compara 2 ya que eran enviados desde Amazon México y llegaron en muy poco tiempo. Ideales para regalo o para completar cualquier equipo.,5
0,"No le pide nada a ningún otro wedge, buen backspin y para trampas una maravilla.",5
0,"Ya me llego, es justo lo que te muestra la imagen, se ve de buen material ya lo probaremos en el campo. Lo que mas me agradó es el precio.",5
0,Fue un golpe de suerte la calidad y marca de este palo por el precio fue una gran oportunidad imposible de dejar pasar,5
0,"Excelente producto. Tengo más de 3 meses usándolo, tengo un Cleveland rtx3 y ma verdad em Wilson no tiene nada que pedirle.",5
0,un poco simple pero funciona adecuadamente.,4
0,"Excelente no hay nada que mejorar, un producto que cumple al 100",5
0,"Utilicé este producto durante unas horas y cortó 10 golpes de mi juego. Realmente no, pero utilicé esto para un desafío putt putt y funcionó muy bien para golfistas diestros o zurdos. gracias",5
0,Esto es exactamente lo que necesitaba para mi putting greens... muy recomendable,5
0,"Compré este club para el curso de putt-putt en un complejo en el que me gusta quedarme. Después de jugar 62 rondas de putt-putt en una semana, puedo decir que es un putter bien hecho y mejor que los que habría tenido que comprobar fuera del centro de actividades.",5
0,"Ordenado para la oficina putting green, todo el mundo lo ama.",5
0,Exactamente lo que necesitaba para nosotros golfistas más altos para mi juego de pelota Putter que tenía palos cortos,5
0,"Se habría conformado con cualquier metal y palo de golf en forma que pudiera caber un zurdo, felizmente sorprendido con un producto que se ve y se siente de buena calidad. Mango cómodo, v. brillante.Ojalá hubieran usado un poco menos plástico en el embalaje, pero evitó que se rayara, lo cual fue agradable.",5
0,"Este es un muy buen putter, especialmente para practicar en la casa o en el patio. Es mejor de lo que esperaba. El costo era muy bajo también!",5
0,"Tengo esto para mis hijos y les gusta jugar al mini golf en nuestro camping para que me satisfaga también.También intenté y no tuve ningún problema, solo supongo que necesito más práctica:)))",5
0,Compré tres de estos para jugar a un juego de patio trasero. Estos son putters sólidos... el golfista de nuestra familia dijo que usó palos más caros que no eran tan buenos como estos. Muy satisfecho con la compra.,5
0,"La bolsa es buena si pretendes realizar rondas a pie o para algun jugador universitario o joven, en muy ligera y comoda de cargar, pero si buscas algo mas duradero mejor elegir una bolsa mas robusta, la utilizare para llevar mis bastones cuando viaje.",4
0,"Excelente bolsa para caminar, lo compré para un junior y esta perfecta, ligero pero de buen tamaño y con suficiente espacio para guardar todo. Excelente producto",5
0,esta bolsa es una gran opción si deseas algo más chico con buenos espacios y la usas para salir de viaje y dejar tu bolsa más grande en el club.,4
0,"Es una bolsa con muy buen peso, ligera, tiene espacios para poner 3 bastones en cada separación pero mas que suficiente, pesa la mitad que mi bolsa anterior también Taylor. Buena compra",5
0,"Excelente diseño, colores de acuerdo a lo esperado. Muy ligera, resistente y durable.",5
0,"Las correas ajustable para cargar la bolsa podrían ser mejores, y ocultar los enganchesTambién le falta el compartimento para el plumónLa tela está más delgada que lo esperado",4
0,"Excelente producto a un muy buen precio, no son exactamente los materiales más duraderos pero es justo con el costo",5
0,"Muy buena bolsa. Buen tamaño y cómoda, lo único que no me gustó es el material es delgado y creo que puede ser frágil. Por lo demás es muy buena opción.",4
0,"La calidad es muy buena pero tiene poco espacio para un set de 13 piezas, preferible usar solo 10",5
0,"Es un buen producto, cumple con mis espectativas. La bolsa es muy ligera, además esta muy padre.",4
0,"Literal llegó todo nuevo, cuando compre leí en la descripción que eran usados por paquete abierto. Llegaron super bien empacados y sin algún daño en bolsa o bastones. No los eh usado pero se sienten muy bien. Espero acomodarme bien con ellos para retomar el juego. Recomiendo ampliamente su compra por el precio.",5
0,El anunciante no especificó que el equipo es para zurdoLa devolución ha sido un tormentoNo tengo seguimiento de la devolución y tan poco de los abonos,1
0,Se ven y funcionan bien,4
0,abajo en los comentarios dicen que es para diestro y resulta que noNo respetan la devolucion y no dan seguimiento.nada recomendable,1
0,"Excelentes equipo, es muy recomendable para iniciar y un poco mas",5
0,Muy buen producto para principiantes,5
0,Como hago para recibir el bastón que me falta ???,5
0,Calidad y costo,5
0,Cómodos y padres,4
0,"Muy bien producto, si eres principiante te ayudarán mucho",5
0,"Este bastón me ha ayudado a tener buena consistencia en mis acercamientos al green, supongo que más adelante cuando sea mejor jugador ya no lo voy a necesitar, pero por lo pronto so apoyo en él.",4
0,"Excelente compra, el chipper me ayuda a reducir los golpes cerca del Green, ideal para acercamientos con mayor precisión. Muy recomendable",5
0,Muy bueno para jugar la pelota cuando está en barbas a una distancia de 2 metros aproximadamente,5
0,"Inicialmente compró uno de estos clubes en mayo de 2020. Lo usé durante 2 semanas con mucho éxito. Estaba muy contento con la adquisición de un club chipper ya que este fue el primero en mi historia (Golf 6 años). Básicamente no tenía errores con él y pondría la pelota más cerca del pin luego con mi cuña de lanzamiento. Durante 1 ronda como lo estaba colocando de nuevo en mi bolsa, la cabeza se separó del eje. No lo tiré, sólo lo coloqué de nuevo con facilidad. Obviamente existía una fractura en la línea del cabello. Tenía sentido ya que mi disparo anterior no golpeó como lo había hecho antes. Debido a que pasaron 2 semanas después de la propiedad, pude regresar a través de Amazon. Decidí conseguir otro porque pensaba que esto era una casualidad o solo un defecto. Así que junio 2020 obtengo mi 2do EZ Intech Chipper. Una vez más está golpeando bien. Sin embargo, justo después de que terminara el período de retorno (5 semanas después, mediados de julio de 2020) intento un tiro en el green. La cabeza sale volando después del contacto y podría haber herido a algunos si les golpeó en la cabeza, etc Este club no fue abusado de ninguna manera. Donde el hosel conecta el eje y la cabeza del palo es súper delgado y por lo tanto muy débil. Este es un defecto de diseño súper. Desafortunadamente, no fue hasta después de mi experiencia que vi otras críticas describiendo exactamente lo mismo. Nunca hago comentarios aquí, pero si este artículo alguna vez está en stock de nuevo, manténgase alejado. Funciona excelente hasta que se rompe. Habría conseguido una revisión de 5 estrellas, pero 1 estrella para una mala durabilidad.",1
0,"Vale, tal vez recibí un poco de un club, y el resto puede estar bien. Hoy estaba en el séptimo hoyo y decidí utilizar este club, que importante tener en cuenta, podría haber sido utilizado 3 veces antes. El club se rompió en dos piezas donde el eje se encuentra con el hosel y la parte inferior del club fue volando sobre el verde casi golpeando a mi compañero. No tomaría tiempo para escribir esta reseña si fuera algo que hice mal, pero fue un ascensor fácil al green.",1
0,"Como dije después de sólo dos usos, la parte inferior es decir que la zona de golpe se corta irrecuperablemente y pasé muy cerca para herir a mi compañero de juego, por lo que tiramos el palo y la cabeza de la misma, no pido el reembolso teniendo en cuenta que yo no tenía la presencia de la mente para tomar una foto o incluso para reportarlo, debe ser dijo que yo era bastante incómodo arriesgarme a lastimar a alguienEn resumen usted debe evitar esta calidad y ofrecernos productos de alta calidadbueno para usted Denis Daigle",1
0,Úsalo por primera vez. Los primeros 2 disparos que estaba bien. El golpe después de la parte inferior del palo se rompió!!! Úsalo por primera vez. Los dos primeros disparos fueron buenos. El próximo golpe en la parte inferior del palo se rompió!!!,1
0,"Lo intenté hoy. Asombroso astillado. No sé por qué esperé tanto para conseguir uno. Qué diferencia hizo. El producto es muy agradable. Se ve genial y funciona muy bien. No puedo usar mis cuñas, pero esto lo compensa. Tienes que conseguir uno. Astilladora perfecta para acercarse al agujero. Muy recomendable.",5
0,más fácil que una cuña o 9 hierro cerca de verde cuando lo necesita para desplegar. Una buena compra,4
0,"Muy útil para ver la zona de impacto en la cara del bastón, para hacer las modificaciones pertinentes. En lo personal, me han resultado muy prácticos.",5
0,Con este producto puedes entender como golpeas la bola y el porque del comportamiento de la bola en vuelo. Interesante,4
0,The accompanying little booklet was a bonus. It explained how to fix your swing if you hit it off centre at various points on the clubface. The tape adhered well too to the face despite using wet range balls. You get such a big roll for a very reasonable price. This is the best I have ever bought.,-1
0,Omg these actually workAlready returned some others. Suggest you buy US ones,-1
0,Great product - does exactly what it says. Very good service Would highly recommend.,-1
0,Easy to use,-1
0,"Glad I discover this tape, use it on all the clubs and lets you know were you are making contact, I find it helpful, was connecting a little off center towards the toe, so have made a few adjustments and its getting better, I'll get there.I find about 5 hits before a change of tape is needed. Adheres well to the club face but wouldn't leave the roll out in the hot sun to long",-1
0,"Although these are for irons, I also use them on my driver even though they don't cover the entire face. I rarely mis-hit so badly that there is no mark made (and I'm a high handicap golfer).I like having a big roll so I don't hesitate using them. They're worth it.",-1
0,"I love these things, has improved my stroke so much. Inside the box is a small instructions page that actually explains what you did wrong based on where the mark is, would recommend to any golfer!!!",-1
0,"It does exactly what it’s supped to ... instant, accurate feedback of where the ball contact is.",-1
0,Es el mejor wedge q usado.,5
