review,stars
Son de buena calidad pero no me gusto que no se puede quitar lo afelpado y si que viene demasiado afelpado como si fueran copa push up no trae bolsita como otros para retirar la copa de adentro que hace ver más busto viene adherido,3
"No me gustó, fue difícil ponerla por que está más pequeña de lo que esperaba, además de que lastima la parte del elástico.",3
"El corte es muy grande , como para señora , no es chico",3
Muy bonitos en la primer puesta pero después de varias lavadas (no uso secadora) se van aguardando mucho hasta el punto de que empiezan a sentirse como tanga.,3
"El primer uso es el mejor de todos, en el segundo uso ya no funciona el pegamento correctamente.Los volvería a comprar para 1 ocasión importante y después los utilizaría para traje de baño, ya que de otra forma temo tener accidentes porque no se pegan.",3
Son cómodos pero hay que estar al pendiente porque se despegan máxime si tu ciudad hace mucho calor porque el sudor del busto las despega,3
"Llena las expectativas de calor, pero los pantalones vienen muy grandes (pedí la talla más pequeña).No sirven para usarlos como underware. En todo caso, como pijama en épocas de frío sin que sea algo grueso.",3
"la textura es muy tiesa, parece que no es algodón de buena calidad",3
"Están bien hechos pero los tamaños son muy grandes, solo el de dos broches concuerda con los tamaños normales de brasier",3
"Viene muy ajustada la talla y los tirantes de los hombros son muy delgados. Lo que hace que sean incómodos ya que te quedan marcados.Compré una talla más grande a la que uso, ya que había leído en las reseñas de que viene muy pequeño.Aunque me queda bien, los tirantes son molestos.",3
"Buen producto, cómodo, pero los tirantes se aflojan a la primer lavada.",3
La costura de Un tirante viene mal no se puede acomodar,3
Los calzones se sientes comodas y se ven bonitas. La descripcion del producto es correcta.No le doy 5estrellas porque un par llego defectuaso. Entente contactar el vendedor para cambiarlo pero no recibi respuesta.,3
"Por el precio no están mal, pero vienen pequeños. Pedí talla grande por ver los comentarios y normalmente soy mediana. Eso fue un acierto. La primera impresión no es mala pero después de 10 minutos de usarlo se deslizan entre las nalgas de forma muy incómoda. Hay que estarlos acomodando mil veces al día, es horrible.",3
"Bonitos , tela suave y cómoda , el problema es que llegó incompleto, la publicación indica que es paquete de 3 y solo me llegaron 2.Si son solo 2 deberían indicar en la publicación",3
"Me gusto que era lo que esperaba, no me gustó que la tabla de tallas dice que la chica abarca hasta 77cm y me confíe en la tabla pensando que me quedaría, una vez que llego la medí por que de plano no me cerraba y media 67cm el máximo que se podía estirar, mi cintura mide 75 por lo que de plano no me cerró, la tabla de tallas esta mal por toda una talla completa.",3
"Tiene una semana y 2 días que devolví mi faja, solo quiero cambio de talla porque el producto me encanto pero viene reducido. Sin embargo no han dado seguimiento a mi devolución 🥺😥. Ayuda 🙏🏼",3
"Mido 61 de cintura, pedí la 2xxch y no me cierra, además el producto dice que era para 63-67 cms, me faltaron fácil 5cms para cerrarla.Voy a regresarla para pedir otra un par de tallas más grande.",3
"La costura del elástico se abrió el mismo día que los estrené, por lo que el resortito se salió y bye... ahora tengo 3 calzones sin elástico en la cintura. Lo único rescatable es que la tela es suuuper suave y muy fresca. Es la primera vez que compro completos, y será la última. Siempre he comprado de esta marca pero corte francés",3
"Este es un buen producto y llegó rápido, sin embargo, no era el ajuste que esperaba en absoluto! Demasiado grande en el área del pecho (soy un 42D). Era súper corto apenas cubriendo mi trasero y esperaba que llegara a la mitad del muslo (estoy 1,7 m). Pedí basado en las mediciones, pero no funcionó para mí. Artículo devuelto.",3
"Según yo lo pedí una talla mas grande y aun así me aprieta, las copas no son como esperaba, pero esta muy bonito",3
"Es bonito pero tan pequeño que es ridículo.Tienes que tomar como 3-4 tamaño más grande.Si tienes un pecho grande, olvídate de eso. Creo que es para adolescentes.",3
Aunque es algodón quedan muy justas,3
La tela es de buena calidad y el diseño es muy similar e incluso diría que es igual al de Shein.El precio no es tan igual pero si llega en menos tiempo al ser de EU. Ojalá mejorarán el precio,3
"Normalmente soy un pequeño/mediano en trajes de cuerpo, pero pedí una grande después de leer comentarios... Se ajusta alrededor del cuello y los brazos, es sólo un poco de hendidura demasiado grande alrededor de la zona de la cintura, pero no es nada notable una vez que tienes pantalones puestos con el traje de cuerpo.",3
"Esto encaja bastante bien en la parte superior, pero la parte de los pantalones simplemente cuelga suelta en mi cintura y créanme... no es porque tenga uno que es demasiado grande. Normalmente soy un 8 o estos días un 10 que es lo que pedí. Es un poco raro la forma en que cuelgan los pantalones, aunque no estoy seguro de cómo se supone que encaje. El material es bastante grueso. No sería algo que te gustaría llevar en un cálido día de verano. Por el precio te devolveré esto.",3
"Primero pedí un medio, y estoy:- 5 '7 & #34;- 145 libras con la mayor parte del peso en la mitad inferior (en forma de pera)- 34B o tamaño medio superior- Tamaño 29 inferiorY siento que el medio era un poco tiiiiny demasiado pequeño para mí.Pros:- Hermoso patrón- La tela es ligera y aireada, pero no se ve a través.Contras:- Las correas de envoltura de la camisa apenas eran lo suficientemente largas para que me hiciera un nudo en la espalda, y cuando apenas lo até, apretó mi piel muy apretada e hizo que mis lados se vean abultados. No podría haberlo envuelto por segunda vez, pero entonces no habría tenido la misma mirada que vi en la foto. Hubiera sido justo a través de mis pechos y luego habría tenido una gran parte de la tela enrollada colgando en la espalda.-Los pantalones cortos encajan bien, pero el elástico era muy apretado alrededor de mi cintura y los hizo incómodos. Además, habría preferido un poco más de longitud en los pantalones cortos. Devuel@@ví el conjunto medio, y pedí una grande. Cuando llegué a la grande, me di cuenta de que la banda de la cintura en el gran ajuste tan apretado como la banda de la cintura en el medio tenía. Incluso solo usarlo durante los minutos de probártela fue muy doloroso, porque el elástico era tan innecesariamente apretado. No tengo una cintura grande, y el elástico me estaba apretando y cavando en mí. También fue difícil conseguir el elástico recto, debido a que era tan apretado. Mi primer paso fue cortar hendiduras en el elástico, para ver si eso lo haría dejar, pero no es posible poner suficientes ranuras en el elástico para que sea más cómodo, así que después de múltiples intentos de hacer el elástico más débil, me rendí y eliminé el elástico. Lo reemplaza con un cordón improvisado, y se siente 100 veces mejor y no hace que mis lados sobresalgan de ser apretados tan fuerte.Si bien el atuendo es lindo, no siento que deba tener que editar o reemplazar nada en una nueva prenda de ropa para que se pueda llevar sin darme dolor físico, por lo que para la cintura elástica ajustada, he decidido acoplar algunas estrellas y darle un 3 estrellas. Aparte del problema del tamaño, no tengo ningún problema con este atuendo.",3
"Estoy alrededor de 150 libras y pedí esto en un tamaño grande, aquí están mis pensamientos en élPros- La parte superior se ajusta increíblemente- Realmente me gusta la impresión vibrante y el color es todo muy lindoContras- Los fondos se ajustan pero no encajan bien- Algo está mal con la costura o tal vez hay una costura incorrecta, pero básicamente lo trae hacia arriba en mis caderas y hace que se vea raro y algo así me da esta sensación de pañal al usar los pantalones cortos- también es muy corto en general, pero eso podría ser sólo porque soy 5'7» y generalmente soy más alto que el promedio deP.S. con respecto a los pantalones cortos porque no tenían una etiqueta en un lado lo usé hacia adelante y hacia atrás para ver si algo cambió todavía se ve realmente extraño de cualquier manera No estoy seguro si soy el que está haciendo algo malAvísame si tienes alguna pregunta o si te pareció útil esta crítica 😊",3
"Para mí (1m56) este mono no soportaba. Es por eso que enviaron de vuelta. Anteriormente, para las damas delgadas delgadas",3
"Iba a darle 4 estrellas porque pedí un medio y es un *tacaño* más pequeño/más corto que el ajuste normal y el material es un poco ver a través si te inclinas pero no es súper barato y endeble. PERO se redujo a una estrella de 3 después de un día de usarlo, la costura ya se está dividiendo. Las piernas están lejos de ser apretadas, así que la única razón por la que puedo ver para la división es que está hecha a bajo costo. Es una lástima para la costura porque además del ajuste algo más pequeño, el material fino es perfecto para el verano, por lo que no estás tostando. El estilo es lindo y es increíblemente cómodo, muy transpirable para eventos de verano al aire libre, pero lo suficientemente cálido si se enfría. Me encanta que puedas darle estilo a todo el pantalón o capris. Así que en general, con las tres cosas que no son el ideal, creo que una 3 estrellas es una revisión precisa. Sólo compraría de nuevo si fuera en un acuerdo de relámpago o estuviera a la venta.Edita para ser útil con el tamaño - 5» 6 160 libras",3
Mucho más corto y más apretado de lo que esperaba.,3
"Los pantalones cortos llegaron a tiempo; no son de material transpirable, pero se lavan bien.",3
"queda muy bien al cuerpo, sin embargo la tela es calurosa y tiene mal terminado en las costuras de las mangas",3
"Los moños están hermosos, solo que la banda elástica viene muy, realmente muy pequeña. Hasta cuando mi bebé era recién nacida le apretaba, solo se lo puedo poner unos cuantos minutos porque le marca muy feo. Voy a cambiar los moños a otro elástico, espero que así se solucione, sin embargo es muy caro para la baja calidad y diámetro del elástico. Uno venía súper delgadito.",3
"No esperaba mucha calidad de un producto chino del precio. La verdad es que si no m gusta algo, lo regreso. Estas scrunchies estan bonitas, no son de buenisima calidad pero sirven. Y se ven bien una vez puestas. Las conservare. Llegan muy arrugadas, lo entiendo porque vienen en una mini bolsa, hay qe planchar el moñito y volverlo a amarrar y quedan mucho mejor. No son las mejores. No son las peores. Lucen bonitas en la coleta.",3
La mayoría de piezas son bonitas .. pero la calidad no es la mejor !! La tela es muy delgada,3
lo acabo de comprar y realmente subio 3 veces su costo en una talla mas chica a la cual lo compre... asi que recomiendo que mejor no lo compren hasta que lo bajen de precio o busquen mas opciones que si hay. No vale la pena pagar tanto dinero la verdad pero pues ya cada quien que lo valore. el producto esta suevecito estirable.,3
No me gustó la sensación del material. Se siente como un mantel de plástico.,3
"Experimenté algunas fallas de armario con la parte superior; una ráfaga de viento y se abre. Ojalá estuviera un poco más apretado en el frente. También quiere deslizarse de mis hombros porque no se atan más apretados en la espalda. Patrón muy bonito y material ligero agradable. Me gusta mucho, así que veré si puedo fijarlo o coserlo para solucionar los problemas que estaba teniendo.",3
"La manga corta de Amazon Essentials nos ha sido entregada en talla S-M. Esto es por desgracia un poco grande! Por lo general, mi esposa lleva la talla S. Aquí el tamaño de Xs-S probablemente sería más adecuado. El tamaño S se sienta muy, muy suelto, incluso ondulado en el estómago y por lo tanto se aplica innecesariamente. En nuestra opinión, las piernas del pantalón se han vuelto un poco demasiado largas. En mi esposa (175 cm y 56 kg) esta manga corta se ve demasiado grande. Sin embargo, la calidad sigue siendo buena. La parte es bastante pesada cuando la sostienes en la mano. Mi esposa también dice que se siente muy pesado cuando se usa en el cuerpo. Desafortunadamente, usted (pero también yo) no acepta esta manga corta en absoluto.Hay 3 estrellas, sin embargo, debido a la buena calidad y el precio razonable.",3
"Este mono está bien. Sin embargo, no es material de lana - lo que es un poco decepcionante ya que es por eso que lo compré.",3
"Muy grande , tela algo gruesa , muy largo",3
"La tela es tipo licra y delgado, no me gusto mucho pense que era la tela de tipo gruesa",3
"Mio 1,80 m y estas eran demasiado pequeñas en las piernas. Qué pena. El material de la camisa es muy fino y barato, pero los pantalones parecían ser de buena calidad si hubieran encajado!",3
"Son preciosos todos los moños que vienen incluídos en el set, sin embargo uno de ellos llegó despegado y sin el pasador metálico. A mi hija le encantaron todas las figuritas",3
"Soy tímido de 5 '-6"" y 165 libras, tengo muslos y nalgas bastante curvas y uso jeans de tamaño 10/12. Después de leer los comentarios, quería estar cómodo en este producto y decidí pedir un XL. Incluso en una XL el ajuste era más apretado de lo que hubiera querido en mis muslos y trasero. Espero que usarlo estire la tela un poco, así que puedo actualizar esta revisión después de unos días... aunque honestamente estoy muy vacilante incluso lavar el producto por temor a que se encoja.",3
"Tengo 5 '2”, 135 libras, compré un medio y es demasiado pequeño. Por lo general, la ropa es demasiado larga para mí porque soy corto, pero esto era demasiado corto en el torso. Las piernas tenían una longitud bien, pero yo esperaría que fueran mucho más largas. Pero ser demasiado corto en el torso lo hace súper incómodo. Definitivamente, tamaño más.",3
La prenda que recibí no coincide con la imagen.,3
"Estos son tan lindos, sin embargo, después de leer los comentarios pedí el grande (soy un tamaño 6) son apretados y apenas botón en el lado.",3
5'4» 125 compró un medio... allí demasiado apretado para mí quería una sensación relajada. Donde hay cómodos y sueltos estos no son lo que pensaba. Tienen gran estiramiento también ellos gracias a Dios es por eso que los guardé pero no realmente lo que estaba buscando.,3
Hice la devolución porque me quedo grande y sigo esperando mi reembolso,3
"Me gusta mi mono suelto, pero esto fue mucho, y lo recibí sin un botón de la cintura!",3
"Soy un promedio del Reino Unido 12.La longitud es muy buena para las mujeres con piernas. Después de 2 lavados a 30 grados centígrados, los pantalones están muy apretados en los tobillos. No tengo muslos grandes, por lo que me parece particularmente feo: piensa «corte triangular extremo para la parte inferior del cuerpo». Las correas son un poco demasiado cortas para mí y no sé si debo añadir fuertes bandas elásticos/denim o simplemente deshacerme de las hebillas metálicas.Lo que querían decir con «corte directo» no es lo que esperaba.El material no es elástico y es pesado: 90% algodón, 10% poliéster. Bueno para el trabajo pesado.",3
"3 estrellas es porque me gustaban. La forma en que están hechas significa que el tamaño de la cintura que te dan (menos tal vez 5 cm para deshacer los botones) tuvo que ir sobre tus caderas para tirarlos. Obviamente no va a suceder. Creo que si pedí un par que podría conseguir en ellos serían tan grandes en todas partes que se verían horribles, lo cual es una lástima. ¡Un fallo de diseño! Solo necesita otro botón o dos en lugar de coser debajo de los botones actuales. Si eres delgada construcción, probablemente se verían muy bien como el modelo.",3
"Tejido de buen peso. Bonito diseño. Desafortunadamente, el tamaño está muy fuera. He utilizado la tabla de tallas en las imágenes del artículo para seleccionar el tamaño adecuado para mí. Por lo general soy un tamaño 18 por lo que ordenó xxl que debe ser un tamaño 20 holgado. Pude motearme en las piernas y poner la cintura sobre mis caderas, pero tenían la piel apretada y no lo que esperaba. Artículo devuelto al día siguiente para reembolso.",3
Bonito color y demasiado corto y la tela es delgada y de calidad barata.,3
"Es de gran tamaño, pero si tienes un busto o caderas más grandes se ve más corto, porque no hay absolutamente ningún estiramiento. Probablemente se ve lindo si eres menos voluptuoso, sin embargo!",3
"Im 5'2, 135 libras, 36DD y compró un medio. Se adapta bien y la calidad es comparable al precio. Se ve adorable. Mi única queja es que cuando quería apretar las correas, una de las hebillas se me quitó y tuve que volver a ponerme. Sin embargo, sigue siendo una gran pieza por el precio.Sígueme en Instagram para más hallazgos de Amazon y otras grandes ofertas! @StudentDoctorStyle",3
"Vale, así que supongo que por el precio, el material se esperaba, pero estos se rompieron 10 minutos en usarlos. Mio 1,80, 113 libras y estas me quedan bien las piernas, pero desde la parte superior de los muslos hasta el pecho eran enormes... tan raras. Compré estos para un traje de sesión de fotos con mi hermana y sirvieron a su propósito, pero definitivamente es un artículo de uso único debido a la calidad.",3
"¿Cómo podría ser sólo 5 pies ordenando un medio, y no me encaja verticalmente/longitud sabio!? Apenas podía romper las correas del cinturón. Yo diría que no pierdas el tiempo hasta que tengas un torso muy corto.",3
Lindo pero el botón se cayó la primera vez que lo probé.,3
"ACTUALIZACIÓN: Ok, por lo que estos no eran realmente tan pequeños, después de todo. Lo son, pero no tan pequeños como los hice. Las revisiones siguen siendo inconsistentes, lo cual es molesto, pero no son dos tamaños pequeños, solo 1. Tengo una grande. Mio 1,82 m 155. Los monos son más apretados de lo que quería con seguridad, y BC de eso, no favorecen la forma de mi cuerpo en cualquier capacidad. Voy a darles el beneficio de la duda sin embargo y obtener un extra grande en un color diferente. El verde es un color realmente feo, es como marrón verde. No verde militar, no verde oliva... como verde marrón. Así que voy a tener una segunda oportunidad, intercambiando, y ver qué pasa. Voy a actualizar con fotos.Ughhhhhhhhhh otro problema de tamaño de producto chino barato con comentarios inconsistentes a juego para hacerlo peor.Estaba muy ansioso por esta cosa del mono. Leí cada crítica. Las chicas con cuerpos similares a los míos aparentemente no tenían problemas con el tamaño. A pesar de que sólo el 50% de los compradores piensan que el artículo realmente encaja normalmente. ¿Eso tiene algún sentido? ¿Cómo se supone que una persona tome una decisión cuando hay dos tipos de revisión opuestos? Elegí ir por revisión humana y tipo de cuerpo comparable, que simplemente «demasiado pequeño», y supongo que eso fue un error. Estos son significativos demasiado pequeños. No es demasiado pequeño. Significativamente demasiado pequeño. Maño 1,80 m, 155. Tengo el grande. Un crítico dijo que tenía 1,80 m y que podría haber bajado a un pequeño. Voy a un Grande y ni siquiera está cerca. No hay ni una pizca de estiramiento en estos son cosa algodon algo. Se arrugan en aproximadamente 4 décimas de segundo. Estoy cabreado. Regresando.",3
No es muy lindo si tienes algún tipo de trasero. Y las piernas estaban demasiado apretadas en las pantorrillas. Tal vez es hora de perder algo de peso! jaja,3
En serio desearía no haber seguido los consejos de muchas críticas como en el tamaño. Ahora tengo un par de monos gigantes que yo y un amigo podríamos usar y todavía tenemos espacio. Ordene de acuerdo a su talla de damas. Me he ajustado y ahora tengo algo que no puedo usar. Corazón roto,3
"Tengo un par de pantalones cortos blancos que eran un poco ajustados en las caderas pero en forma. Ordené las versiones azules en el mismo exactamente y son enormes! Sólo los uso para el trabajo de yardas, pero bajaría una talla en azul y subiría una talla en blanco.",3
"Como lo compré en oferta, entonces está bien. La tela es un poco áspera, se llena de frizz y no es tan cómodo como lo imaginé. El corte no es exactamente lo mejor. Buscaba una opción cómoda para la casa y esta no es pero por el precio que pagué me lo quedo",3
"No es el pantalón más favorecedor de ningún modo, estos pantalones de jogger de sarga elástica de Daily Ritual para mujer están diseñados para ser ligeramente cortos y un poco hinchados gracias a la mitad superior de estilo plisado.Mi esposa intentó esto y encajan bien, se ven un poco mejor en ella porque es más corta pero si tienes piernas largas hacen parecer extraño ya que estarán un poco más arriba de la pierna. La sección plisada es algo que te gustará u odiará, sin embargo, es una opción de diseño extraño.Fuera del look de los pantalones, estos son bastante cómodos y elásticos, tan buenos para llevar alrededor de la casa, aunque no son tan suaves como el algodón y usted podría encontrarse generando estática con el alto nivel de poliéster, como mi esposa descubrió el otro día.",3
"Me encanta lo suaves que son. Agradables y ligeros, pero a medida que pasaba el día se iban haciendo un poco más grandes. Me pongo grande no estoy seguro de si med .sería mejor.",3
"No todo lo que se anuncia en la tv es verdad y para muestra este producto, es un pantalón común y corriente.",3
Tengo 5 '8 & #34; 180 libras y normalmente uso un tamaño 12. Fui con el XXL y me gusta el ajuste en las piernas un poco. La cintura es elástica y cordón y se sienta en mi ombligo. Tengo caderas algo estrechas y hay una gran cantidad de tela holgada poco favorecedora alrededor de la cadera y el área de la entrepierna. Si usted tiene caderas muy llenas que probablemente multa el ajuste muy bien!,3
Es muy largo,3
"Vi las reseñas y compré una talla más grande, de la cintura me quedó bien, pero de las piernas y la cadera me quedó grande. Les aconsejo que pidan su talla.",3
"18/12/19- He tenido estos pantalones de chándal desde hace varias semanas y varios lavados más tarde estoy quitando un par de estrellas de mi opinión. Son agradables, suaves, cómodos y cálidos, pero algunos lavados y realmente están empezando a pastillas. Me fastidio. 😏Estoy 5'8», 132#. Compré el grande (negro) y la entrepierna era de 31» y la cintura era de unos 31» de medición en el interior de la cintura. Pedí el gris oscuro en medio y la entrepierna era de 30», y la cintura era de unos 29». Lavé el par grande tamaño en agua tibia y los secé en alta. El encogimiento era minúsculo. Creo que el medio me encaja mejor que el grande teniendo en cuenta que tengo piernas delgadas y un plano detrás. Si su más grande en esas áreas entonces grande podría ser mejor. Estos son grandes pantalones de suéteres, agradables y cálidos con bolsillos profundos. Ideal para los meses fríos. ¡Feliz con la compra!",3
"Estos son pantalones de forro polar. No son elegantes, pero son más cálidos que otros pantalones. No compré esto para los bolsillos, pero no esperaba que la costura cediera en el segundo desgaste. La segunda vez que me los puse, mi mano atravesó la costura interior del lado derecho. Nota a sí mismo: no pongas nada importante en el bolsillo derecho.Además, si tienes un culo, estos probablemente no son los pantalones para ti. La plenitud de la mía hace que los pantalones cuelguen graciosamente, especialmente si me siento o me inclino. Estos están hechos para tíos sin culo y mujeres flacas.Ahí. Ahí está mi crítica.",3
"La tela es muy buena, la calidad también lo es, el problema es que no ajusta correctamente se ven pliegues en la parte delantera (a la altura del vientre y de las rodillas) posiblemente es para personas gorditas y altas para que ajuste bien.",3
"Cumple el propósito. Es un poco largo, hay que arreglarlo. La tela es de esa que se le pega muy fácil la pelusa, pero nada que no puedas manejar. Solo hay que tener en cuenta que es un poco más ajustado a nivel de la cintura.",3
"Se ve bien, pero esperaba que el 18 fuera realmente más grande, ya que esto es a menudo el caso. Soy un 20-22 pero este es un verdadero 18. El material no es genial, pero parece bastante fuerte, así que creo que va a durar bien.",3
Seguido la guía de tallas que me encajan perfecto sólo abajo es que fueron vistos a través de... aparte de que son perfectos!,3
Se adapta bien pero material muy fino y muy pegajoso. Necesito bragas transparentes.,3
"Le dio un tres estrellas por la razón de que los bolsillos son poco profundos y la tela que los bolsillos estaban hechos de materiales que eran extremadamente pobres en calidad. Lo digo porque en el momento en que metí mis manos dentro de los bolsillos, uno de ellos se abrió. Incluso si los bolsillos estaban en buenas condiciones, y si se hicieron correctamente con materiales adecuados, los bolsillos todavía serían inútiles porque son demasiado superficiales. Nada cabría ahí. Incluso intenté caminar por ahí mientras guardaba mis llaves en el bolsillo que no estaba rasgado y la llave se caía cada vez. No me malinterpretes, pero este pantalón sería un cinco estrellas si realmente tuviera bolsillos utilizables adecuados. Sólo voy a usar esto como ropa de casa ya que no es lo suficientemente confiable para llevar fuera de la casa.",3
"Mido 5'3"" 100lbs ish y xs fue el mejor ajuste. Sin embargo, no eran los más cálidos y por mayor queja fue cómo conseguí nieve dentro de mis botas. Ya que son skinnies, no cabían sobre mis botas de snowboard (se esperaba) pero todavía eran un poco demasiado voluminosos para entrar en mis botas. ¡Además, siempre me sacaron las botas! Después de un par de carreras, estarían en la parte superior de mis botas. Súper molesto.Gran color y lindo sin embargo! Salió muy alto y todavía eran bastante holgados.",3
"Me decepcionó la forma en que estos pantalones encajan porque son tan adorables. La cintura alta y la longitud perfecta del tobillo y la raya blanca fresca hacen el lado.. Soy una mujer delgada con un marco de cuerpo pequeño y el ajuste de la cintura extremadamente apretado y todo lo demás era grande.. afortunadamente, diseñé ropa y me di cuenta de que había una amplia pieza de elástico en la banda de la cintura y sabía hacer una pequeña hendidura En la banda en el interior y simplemente tire del elástico hacia fuera. El material era un poco elástico y la banda ancha no necesitaba el elástico en absoluto.",3
"Es exactamente como en la foto, la tela es muy delgada, se puede ver a través de ella, a pesar de esto es cómodo pero nada espectacular, en especial por el precio.",3
"Esperaba algo más suave que sedoso, pero son agradables sin embargo.",3
"Normalmente soy Small pero cuando quiero un fit más suelto compro M. Lo he hecho con otras playeras de Hanes y queda perfecto. Esta la pedí M pero me queda muy grande por lo que asumo que un S hubiese quedado perfecto sin estar muy ajustado.Hubiese pedido el cambio de size pero la calidad de la tela no de ve buena, es más para estar en casa o salir rápido al súper. Por esto la calificación pues esperaba algo que pudiera usar en la oficina con layers.Mido 5pies (154cm), 59kg (130lbs), cuerpo atletico/fit y soy 34DD de busto.",3
"Para ser tamaño chica me queda muy grande, esta bien hecha y es de buena calidad.",3
No me agradó mucho que el material (los brillos) se caen por todos lados,3
"El material era más delgado de lo esperado, pero sigue siendo bastante suave y no transparente. Un poco ajustado alrededor de la cintura y las caderas, por lo que tiende a subir un poco cuando está sentado, pero bien a través de los hombros. Me imagino que una dama mayor destrozada podría tener problemas haciendo los botones en la parte delantera sin embargo. Todavía una buena relación calidad-precio: lo compré para usarlo cuando se trabaja desde casa, por lo que es perfecto para eso. Si fuera más caro, definitivamente lo habría enviado de vuelta sin embargo.",3
Este producto no tiene suficiente tela detrás de los botones para cubrir el pecho - hay un hueco; es tan barato hecho que el fabricante no se ha asegurado de que haya suficiente tela donde los botones se unen - mi ropa interior y el pecho siempre son claramente visibles.,3
Fiel al tamaño pero decepcionado en calidadDespués de leer otras críticas pensé que esto era de algodón cepillado y más grueso que esagradable longitud y color igual que la foto.,3
Si tienes rollitos mejor ni compres esta camiseta porque sale a relucir todo eso. Creo que para alguien foto y con la piel pegada le quedaría mejor.,3
La blusa no está bordada como dice la descripción. Yo compre talla chica y me quedo sin problema aunque tal vez le falta un poco de tela a lo largo jejeje,3
"color correcto, no es bordado, es grabado, bonita a secas",3
"Es lo que esperaba en calidad, la próxima tendré que pedir una talla menos.",3
"Me encanta el color y la tela, pero esto es más de una longitud de túnica. En el modelo, el frente no llega a su entrepierna. En mí está más allá de mi entrepierna, y no soy una mujer baja. Además, hay aberturas en el busto porque los botones no están alineados con la parte más completa. No hay dardos en la parte trasera o delantera, por lo que es bastante sin forma. Los lados están cosidos en una costura plana, por lo que no se puede llevar en la cintura sin quitar los puños y deshacer todas las costuras laterales.Me quedo con el rosa brillante, pero devuelvo el cheque grande. Aunque me encanta la tela de cuadros grandes, dominan a una mujer de huesos pequeños.",3
"Compró un gran, estoy a unos 39 «pecho el tamaño era bueno la tela es muy cómoda. Se ajusta no demasiado suelto, pero perfectamente mi tamaño.Tengo un problema con el ajuste alrededor de la sisa delantera. De hecho hago ropa y patrones para poder decir que algo está mal en esa parte. O la sisa es demasiado larga o recta falta alguna curva. También puede ser la cabeza de la manga. Si está destinado a ser más flojo puede ser que necesitaba una XL pero teniendo en cuenta que todo encaja bien excepto la cabeza de la manga de la sisa me hace preguntar. espero que este ajuste se arregle porque consideraría darle otra oportunidad ya que he estado buscando una camisa de lino negro por edades.",3
Tengo varias playeras de esa marca y tela pero en esta ocasión quedé un poco desilusionada ya que la licra es mucho más delgada y de menor calidad que las que he comprado. En talla perfecta como siempre,3
"Tela excelente, color profundo. Pero hombros demasiado cortos, no me gusta como se ven.",3
"Desafortunadamente, tengo que elegir artículos de ropa para mi esposa en línea. Necesita un par de camisas, y esperaba que fueran adecuadas, pero necesitaban ser más elegantes y veraniegos que las elegí. No han sido sacados del embalaje y tendré que devolverlos. Espero que Dickies pueda sugerirme camisas de reemplazo para mí. Por favor, háganme saber qué debo hacer para devolver ambas camisas.",3
"Me gusta mucho esta camisa, encaja bien y se sienta bien. Si no fuera por los botones lo calificaría más alto pero dos de ellos salieron en las primeras horas de llevarlo. Voy a tener que reforzar todos ellos antes de volver a usar: (Incluso me lavé a mano antes de usar!",3
"Si tienes tetas grandes. ¡Sube un tamaño! Tengo una XL y los botones no podían cerrar lol aparte de eso, super bonito, me encantan las mangas fluidas",3
"La tela es strech, queda muy ajustada así que puedes pedir hasta dos tallas arriba y trae un corte estético es slim, pedí azul y me entregaron rosa",3
"Tengo bíceps más grandes pero normal (34C) pecho así que pensé que este corte me cabría. Normalmente uso M a L en otras camisas. Sin embargo, incluso la L se abrió en el pecho, tirando de los botones. Y los brazos estaban un poco apretados.Sin embargo, esta es la camisa de botón más suave y cómoda que he probado en mi vida!",3
"La calidad de la tela es buena, se ve bien. Pero me quedó exageradamente grande, tendré que devolverlo. Me gustó mucho pero no me queda, lastima que no hay más pequeño.",3
"Es enorme, pedí talla grande, pero parece XXL, de verdad....super ancha, aparte de la parte de atrás es mucho más larga que de adelante, eso no se aprecia en la foto.Las mangas son largas, en la foto pareciera que son 3/4La tela se siente bien y suave",3
"La blusa es bonita y cómoda pero vine demasiado grande. La talla mediana bien le queda a una persona que usa talla grande. Si no te gustan las blusas demasiado holgadas sino más justas al cuerpo (no entalladas sino talla normal), te sugiero pedir una talla menos porque sí vienen muy grandes.",3
"No entendí porqué trae costura blanca a la vista, me dio sospechas que es reetiquetada, para en la etiqueda donde viene la marca trae esa odiosa costura blanca y en una playera de color negro se ve horrible, con respecto al tamaño quedó perfectamente bien",3
"Compré talla G y son enormes. Después compré talla S y aún así vienen super amplias. Las XS me quedaron bien. Peso 62 kgLa tela es suave y muy delgada, el corte muy bonito. Las compré en $215 pesos mex. Y en ese precio me parecen bien, ya las subieron y se me hacen caras",3
"La blusa es algo grande aunque la calidad es buena. Pedí talla chica y quedo bastante floja. A una persona entre talla chica y mediana le quedaría bien, pero no a una persona delgada que usa talla chica. Otra cosa, el color rosa es muy diferente al que se mira en la foto, que se mira como palo de rosa, el color es más bien como un tono de rosa que se usa mucho en la ropa de bebé o como el color del helado de fresa.",3
No tuve problema con la talla. Pierde la propiedad del color muy rápido.,3
"Deja pelusa por todos los muebles y no funciona para temperaturas muy bajas o bajo cero, sin embargo, es recomendable para traerla puesta entre otras prendas para que cumpla su función.",3
"la blusa cumple con su cometido, solo que por el tipo de tela se le hicieron muchas pelusas con las primeras lavadas",3
"Se decoloran fácilmente y se hacen anchas, después de una lavada.",3
