,review,stars
0,"The first part of this book is cookbook sad my poor heart couldn't take it,but I read on because I was hoping that ask fines love and happiness because he deserves it,well while that did happen I wanted more at the end I wanted babies and even though he ends up happy for some reason I just think the ending was not satisfying enough for me .but I'm happy for my characters and I hope Nick fines happiness.",-1
0,"Kenyon simply blew me away with her latest dark hunter book. it has been one of the most anticipated books to date for me and she followed through beautifully.At first when I read some of the reviews and realised that the story only picked up in modern times after about 400 pages I was disappointed but i am not anymore. The back story and full disclosure of what Ash has suffered through really got me, emotionally and physically - crying and everything! It also got me to look at him in a totally different way. I am now tempted to go back and read through all of the earlier books just for the glimpse of Ash and see new subtext to his actions and words - like his hatred of anyone at his back. it is explained clearly in this book. I also really hate Artemis now. I forgave her a bit in Katra's book but now I spit on her :)After getting through all of the heavy emotional past story - you'll need tissues - the modern story is every bit as wonderful. I love the ending. I couldn't see how they could end up together but was determined that they would lol. Tory is a great character and meshes well with Ash. I missed them when I turned the last page - evidence of great writing.READ IT...you certainly will not regret it.",-1
0,"I LOVED this book, I swear I resented every second I had to put it down and do something else!I loved the different styles of writing (1st and 3rd person) and it was all very fast-paced while being emotive. I did perhaps get a bit frustrated in the first half of the book simply because what happens to Acheron is so horrible and I felt it didn't need hammering home quite so much. Then again, it does make you really start to hate Artemis, so I can see the point of it.The second half was a brilliant contrast to the first - lighter and sometimes laugh-out-loud funny. You still hate Artemis, and you develop a great respect for Ash simply because, despite the provocation to act differently, he's always true to himself.I was gripped by this book, a very very good read, so don't be put off by the size of it. It looks hefty but it's worth it! And now I can't wait for Artemis to get seriously slapped down. Bring it on, Sherrilyn!",-1
0,I love the Dark Hunter series and Acheron was always my favourite character but when I read this book I fell for him all over again. It explains his idiosyncrasies and reasons behind his actions so well and believably. The book is very sad at the beginning and graphic but not gratuitously so. Child abuse is rarely covered in romantic fiction but it fits here and makes you ache with the awfulness and unfairness of the situation Ash finds himself in. I think it also reinforces the horror that is the abuse of our most vulnerable and the scars it leaves for the rest of their lives. This book is just wonderful.,-1
0,"El libro es maravilloso, tan real y lleno de sentimientos sin perder es toque de humor. Los personajes tienen una relación muy bonita que me tenía emocionada con cada página. Muy recomendado!!",5
0,"***Audio Review ***🌟🌟🌟🌟🌟 Lo que un 'vehículo' absolutamente perfecto fue esta historia para mostrar el maravilloso talento vocal de Joe Jameson. Los acentos sorprendentes, una voz distinta para cada personaje... incluyendo los femeninos, e incluso logró conseguir algunas sensaciones allí en algún lugar también 😉; de hecho, varias de sus narraciones están en mi estantería 'Awesome Audio Narration' aquí en Goodreads. Me parece recordar leer en alguna parte que Alexis estaba bastante impresionado con la narración de Joe para el clásico de Mary Renault, The Charioteer... como yo 😊, así que estoy pensando que tal vez es por eso que Joe fue elegido para narrar este? También sé que Joe narra como Hamish Long y Rusty Coles para varias de las historias de Harper Fox... en particular Brothers of the Wild North Sea, que fue fabuloso. 5 estrellas definitivamente para la narración.En lo que respecta a la historia de no sexo en la página y a los personajes, me temo que no era mi favorito de las historias de Aleis [que el honor sigue siendo compartido por For Real y Glitterland]. Aunque fue bl**dy gracioso... reírse en voz alta graciosa a veces, especialmente el gormless Alex Twaddle y su show de 'Hooray Henry', y Rhys Jones Bowen siendo el gurú de TI galés más inepto que podrías desear conocer. Sí, puedes hacer una excepción a algunas partes de la historia, pero oye, es FICCIÓN... se permite una pequeña licencia artística. Me encantó el drippy Bridget que tenía un acento perfecto 'Sloane Ranger', y la madre de Luc con su muy relajado inconveniente francés también era buena. Todo el mundo [bueno, aparte del jefe de Luc en CRAPP 😉] fue tan amable y servicial; en realidad era Luc con quien tuve problemas. Simplemente no me conecté completamente con [o como] él hasta bastante tarde en la historia, aunque me encantó Oliver la mayor parte del tiempo... hasta que sus papeles fueron tristemente invertidos hacia el final de la historia, y yo estaba tan molesto 😡. Alexis y sus observaciones de carácter son, como de costumbre, el lugar en su mayor parte. Cuanto menos se diga sobre el donante de esperma inútil de Luc y los padres controladores y desagradables de Oliver, para quienes nada de lo que sus hijos adultos hicieron nunca fue agradable o lo suficientemente bueno, mejor. Me sorprendió bastante que el HfN terminara justo al final de la historia, debo decir [fue como un equipo de fútbol consiguiendo un igualador muy tarde en una final de Copa para llevar el partido a tiempo extra, después de que la oposición pensara que ya habían cosido el partido]. Por supuesto, aunque el autor [ES] es casi tan por excelencia inglés/británico como se puede obtener, tenemos un editor estadounidense 😏 así que siempre tenemos algunos americanismos lanzados en la historia también, que obviamente no funcionan aquí también, por ejemplo, gradas, delitos graves, alma mater y fuego de basurero. Tenemos que aceptar que no quedan demasiados editores LGBTQ+ aquí en el Reino Unido para que autores realmente buenos [y Alexis es definitivamente un muy buen autor] transfieran las ventas para ganarse la vida aceptable, así que lamentablemente los editores estadounidenses son un 'mal' necesario, me temo.Con todo, estoy muy contento de haber comprado también el audio de esta historia. Fue deliciosa!! 4.5 estrellas redondeadas para la historia.",5
0,"Calling it now, this will be on the best of 2020 reads. Such an absolutely brilliant read and so well written.When an author creates their own words and those words are perfect nouns or verbs or just about anything, then that author needs to have all the plaudits. To rocher, will forever now be the verb for creating a pyramid of golden chocolates and offering them to your guests.The whole book is like Notting Hill, meets Friends mixed with Four Weddings and a Funeral and a Harry Enfield sketch.The characters from friends to work mates are just brilliant. Dead funny. Alex really is Tim Nice But Dim. The joke of the day routine made me roll on the floor laughing. Bridget with her ridiculously funny accidents. The James Royce Royces. I’m laughing thinking about it. The Dick pics. The dung beetles. This is a book that is meant to be funny and it is.But Luc and Oliver, I just adore them. I’m smitten. I want to buy hedgehog boxers for the hubster. I want to hug the pair of them (and also clean Luc’s flat). I want to tell Jon Fleming to jog right off and tell Odile O’Donnell that she’s mumtastic (I made up that word).5 stars. All the stars.",-1
0,"Right from the start of this story, Lucien, the main character and narrator, makes a very poor impression. He is needy but hateful, distrustful but desperate to be loved, his is unpleasant to everyone and the upset when they treat him poorly in return. He is a nasty piece of work, but since he is the narrator, we only have is word for that.And Luc's life is more complicated than most. The child of two estranged 80's rock stars, he has never met his famous father. His father's career is re-awakened by a reality TV show and suddenly the press want to know all about Luc. When you have no money, talent or anything good in you life, having a paparazzi photographer on hand to capture your every slip up is no fun at all.When the negative attention puts Luc's job on the line, he knows he has to clean up his act. The plan? a fake relationship, with a fake boyfriend, who ticks all the 'respectable gay' boxes and can, perhaps, make him seem a little more acceptable.Oliver is perfect, just a bit too perfect perhaps. He is good looking, polite, well dressed, generous, kind, has a very respectable job and a reason to need a fake boyfriend too.Of course Luc will mess up, there is only so much even a fake boyfriend as understanding and Oliver can handle in a fake relationship. And when what should be fake starts feeling real, things are bound to get complicated.I am going to be honest - I almost gave up reading after the first few chapters, Luc was such a P in the A, and his constant needily self deprecating jokes really annoyed me, and Oliver was too too perfect in every way, really, what was he doing? But of course Luc is the narrator, and he hates himself, and so we hate him too, and he sees Oliver as the perfect example of the virtues he does not possess, he cannot see the flaws. As the book progresses the author is able to pull us back from this and both characters become more real and rounded, and even, perhaps, likeable. It is quite a feat.This book is a slow developer - the usual romance formula (where it all kick off at exactly 33%) goes right out the window, and it is so much the better for it.This is an entertaining read, there are a lot of very clever jokes in here, and a good number of then are actually funny.I liked this book. I ended it really caring about Luc and Olivier, and bizarrely, dung beetles.",-1
0,"Luc O’Donnell, a 28-year-old son of 1980s rockstars, has a bit of a reputation. So when he’s photographed, face down in the street complete with Anne Summers bunny ears, after leaving in a party, the headlines are rather scathing. So much so, he is at risk of losing his job unless he can rescue his reputation. The suggestion is he finds a suitable boyfriend and that he endeavours to rehabilitate his reputation. Become a good gay in the eyes of others The candidate is criminal barrister Oliver Blackwood – handsome, conservative but, from their previous meetings, not impressed with Luc...Alexis Hall’s prose is sarcastic, irrelevant and yet perspicacious. Boyfriend Material takes several Rom-Com clichés – talking through doors, doorstep reconciliations, the arrangement that gets emotionally messy - and employs then in a mocking manner that is both amusing but, on another level, also addresses several issues within the portrayal of queer relationships.It’s very different in style and tone in Glitterland or the Billionaire trilogy. Throughout I found myself smiling and laughing. Recommended",-1
0,"I picked this book up because I'd seen so many people talking about it. Plus, I love the cover.Luc needs a very respectable fake boyfriend. Oliver wants someone to accompany him to his parent's ruby wedding anniversary. It seems like a sensible arrangement for both of them.I loved Luc's voice. It was funny and relatable. I thought Oliver, the perfect man with host of insecurities, was adorable. Some of the secondary characters were hilarious (Luc really dislikes Oxford grads!). The scene with Oliver's friends was wonderful.I really enjoyed this book. It was laugh out loud funny and incredibly touching in turns.",-1
0,"When you wake your other half up laughing at a book you know it's a great book!! I wasn't sure what to expect as I read a different series from Alexis Hall which was much darker. I thought this book was so sweet, the two main characters very well developed and even when they were being plonkers there was still something really endearing about them (went off Oliver for a bit round the end of chapter 52 but he redeemed himself!). It was also very funny, the supporting characters were fab and honestly laughed like a drain for about five minutes straight over the badgers. Well worth a recommendation, have a feeling I'll read it again a lot.",-1
0,"Witty and punny, I loved the humour, then the author catches you right in the feels when you’re not paying attention! The people comparing it to Four Weddings/Notting Hill - I agree! But with far more diversity than Curtis ever managed. 5 stars and it left me starry-eyed.",-1
0,"Couldn’t put this down, this was a fantastic read, and I’m so grateful it was recommended to me. Luc and Oliver are wonderful, charming, flawed, scared, and brilliant together. I emoted all over the place. A book this good doesn’t need my positive review but I definitely wanted to express my appreciation. If you read this you won’t regret it.",-1
0,"This book was completely hilarious - Alex & Miffy alone had me in sitches! The story was also really touching in parts and felt really grounded and real in a way that drew you in, endeared you to these characters and made Luc especially relatable in many ways. It was a page turner for sure and I thoroughly enjoyed it!",-1
0,"De las novelas para jóvenes adultos con temas LGBT, esta no se acerca a ""Aristotle and Dante Discover the Secrets of the Universe"" pero es mejor que las novelas promedio (ahem... David Levithan) o la ficción que nada más se vale de erotismo para conseguir unos centavos.",4
0,El libro llegó en perfectas condiciones y además la historia es muy linda y fácil de leer a pesar de ser en inglés.,5
0,"La entrega y el servicio muy bien, todo llegó en buenas condiciones y a tiempo. El libro es muy devastador, la prosa del autor es magnífica. Recomendado",5
0,Compré la edición con tapa dura y sobrecubierta. Muy buena presentación.,5
0,muy buen precio!,5
0,Venia un poco maltratado por los lados,3
0,"La historia es triste, los primeros capítulos te estrujan el corazón y te lo parten en mil pedazos, sin embargo, consideré la historia como si se tratara de un grupo de cuatro adolescentes que tomando decisiones desastradas. Quizá mi opinión es la impopular. Pero nomás lo terminé de leer sólo porque no me gusta dejar lecturas inconclusas.",3
0,"Es una nueva que me hizo sentirme identificado con los personajes de 17-19 años, hay cosas que no me gustaron mucho, pero generalmente, las situaciones se manejaron muy bien. Espero seguir leyendo más de este autor.",5
0,"Ame muchísimo este libro, pero rompió mi corazón como esperaba que lo hiciera (por el título). Me ha gustado mucho aún que me hizo sufrir bastante, sin duda un buen libro.",4
0,"Super recommended the most amazing and beautiful book of life. It’s about family and love, and love and the healing process. I’ve reread this book over and aver again. Do yourself a favor and just read it. The wolfs and the magic make it even better",5
0,"Mi libro esta incompleto!!!! Estoy muy muy molesta. Nunca me había pasado algo así. Afortunadamente ya había leído el libro, pero me gusto tanto que lo quería tener en mi librero.Pero me encuentro con la desagradable sorpresa de que no tiene los primeros capítulos.",1
0,"La historia es simplemente hermosa, la ame de principio a fin. Había escuchado de ella en internet, y no me arrepiento de haberle dado la oportunidad, me enamore de cada uno de los personajes.",5
0,"Honestamente me hubiera gustado mucho que este libro se hubiera convertido en uno de mis libros favoritos y siento que no fue así porque no hubo tantos momentos felices y alegres, pero la verdad lo disfrute mucho y sin duda leeré el siguiente libro.",4
0,"un libro que te hace reír, reflexionar y sufrir. El autor sabe como trasmitir las emociones de los personajes, es como estar en una montaña rusa de emociones. Muy recomendable.",5
0,"Este libro es bellisimo, poesia... me encanto. Tienes que leerlo!",5
0,"Este libro no estaba en ninguna de las librerías cercanas, esta en excelentes condiciones y estoy muy feliz de por fin tenerlo en mis manos.",5
0,"Me pareció repetitivo, poco creíble, muchos huecos arguméntales, pero es entretenido. Gordo y mark fueron lo mejor de este libro.",2
0,"Definitivamente una de las mejores historias que he leído , no para cualquiera pero vale la pena darle una oportunidad.",5
0,"El precio si me parecio un poco elevado para el material con el que esta hecho, pero el la historia es preciosa y muy divertida, lo recomiendo mucho",5
0,Toda la serie de signos de amor me ha fascinado con este ya tengo los 3 que hasta ahora se han publicado al español y no puedo esperar a que salgan los demás.,5
0,"Géminis se queda con capricornio la nueva entrega de Signos de Amor por Anyta Sunday sigue el estilo único que tiene la autora para capturar situaciones de manera divertida que a su vez son románticas, esta nueva entrega nos da a dos personajes principales Wesley el aventurero Géminis y Lloyd el tierno y seguro Capricornio lo que nos lleva a un romance sexy, ligero y divertido que va creciendo conforme devoras las páginas del libro, siempre acompañados de personajes que agrandan de manera maravillosa la historia de amor dándole diversas formas de vista a las situaciones que se enfrentan, definitivamente es un libro que se lee de manera sencilla y amena llevándote por un sinfín de emociones que te mantienen todo el tiempo pegado a la lectura esperando descubrir todos los secretos que guardan tanto los personajes principales como sus acompañantes, un libro del cual te enamoras fácilmente y te quedas con ganas de seguir descubriendo las historias que están por venir.",5
0,"Muy buena historia con su toque de romanticismo y picardía, muy recomendable para una tarde lluviosa, espero continúen las historias",5
0,"Me he leído los 3 libros de esta serie que están traducidos al castellano y, aunque normalmente no me suelen gustar los libros de ""A fuego lento"" porque me ponen muy nerviosa y pierdo la paciencia (necesito que pase algo, si no, me aburro) éste sí me ha gustado por el personaje de Wesley que es graciosísimo. Con él (contrastando con el otro protagonista, absolutamente hermético) se me ha hecho entretenida la lectura y, sobre todo, lo más importante, divertida. Me ha gustado su historia y el final. Lo recomiendo.",-1
0,Me ha gustado y he reído mucho con este tercer volumen de Signos de amor. Que ganas de que traduzcan el cuarto. No es q quiera meter presión perooo Traduzcan el libro YA!!! Jajaja 😉😜,-1
0,"No está a la altura de los dos anteriores, sin embargo sigue siendo una excelente lectura. Un buen libro para pasar el rato.",-1
0,"Muy buena presentación, llego a tiempo super buenas condiciones, aunque dice tipo Folleto, es mas bue. Pasta blanda ya q es un libro bien, no un folleto, viene grueso de 670 páginas buen tamaño de letra. Me gustó esta edición.",5
0,"Todo perfecto con este libro!!!😍Llegó en perfectas condiciones y es muy grueso. Ya lo hojeé y se ve muy bien impreso, no he encontrado páginas borrosas. No he empezado a leerlo, pero por el número de páginas de esta belleza, supongo que la historia está completa. Aunque conozco la novela hace poco más de cinco años, hasta hace poco me di cuenta de que quería tener el libro de semejante gema, de la gran Charlotte Brontë👑 Ustedes saben lo importante que es conocer los detalles, que a veces no se alcanzan a plasmar en la pantalla. Deseo que este libro sea fiel a lo que escribió una grande de la literatura inglesa📘Si no han tenido la oportunidad de ver la serie que hizo la BBC, les recomiendo que vayan y la busquen en el canal de videos que ya conocen. Espero que no esté bloqueada en sus países de origen, pero sí lo está, sigan buscando o cómprenla, no se arrepentirán!!!💪",5
0,"Aun no lo acabo, pero esta muy interesante y entretenida la historia. El libro llego muy bien protegido.",5
0,"Lo pedí hace un tiempo, me llegó rápido y en buenas condiciones.No suelo hacer reseñas, pero esta vez es necesario, porque ya hasta me releí el libro, la historia es muy hermosa, sobre todo el personaje principal.Jane es tan apasionada, valiente y decidida, es mi heroína, siempre es ella misma, y amo todo eso.",5
0,"La primera vez que lo pedí hubo con problema con la edición del libro, sin embargo, el cambio fue fácil de realizar y el reemplazo estaba bien. La historia vale la pena, te atrapa desde el inicio; la edición es sencilla pero bonita, la letra es de buen tamaño, vale mucho la pena.",5
0,Llego en buenas condiciones. Bien empaquetado. El libro estaba bien protegido así que no tuvo daños en las páginas y cubierta.,5
0,"Creo que lo de folleto se refiere al tamaño ya que es de 19.00cm x 12.5 cm, pasta blanda 668 pag. llego muy rápido y en buen estado",5
0,"Llegó en tiempo y forma, sin ningún problema, un libro muy interesante",5
0,"Es una chulada de edición, además super económica. Sinceramente vale mucho la pena.",5
0,"Llegó nuevo y empaquetado, portada blanda igual al de la foto, llegó mi pedido a tiempo, es un libro bastante grueso pero no pesa mucho, cabe perfectamente en el bolso.",5
0,"Por fin tengo éste libro, si eres fan de Julia Quinn y su saga Los Bridgerton tienes que tenerlo, creo que es como mucho uno de los mejores de la Saga , es divertido y te hará pasar unos buenos momentos, tanto que vas a querer ser parte de esa familia 🤣😉",5
0,El artículo estaba doblado de las esquinas. Venía bien empaquetado y llegó justo el día que marcaba.,3
0,Llegó mucho antes de lo indicado,5
0,"Otro libro terminado con una sonrisa en la cara y un brinco en el corazón... Y lágrimas en los ojos.Ay, señor, que absoluta maravilla de libro, que felicidad más grande el que me haya gustado tanto o más que el primero, que ilusión casi infantil de que lleguen ya los próximos Bridgerton porque tengo unos nervios que no son normales.Es una novela con muchísimo sentimiento. He pasado la gran mayoría de las páginas riendo a carcajadas con los protagonistas porque son las típica pareja que al principio no pueden ni verse y les encanta fastidiar al otro hasta que al final y sin darse ni cuenta no pueden vivir el uno sin el otro.También he llorado, el dilema por el que pasa Anthony es sumamente enternecedor, lo he comprendido perfectamente pues he vivido de cerca algo parecido y lo único que consigue es que quiera adentrarme y abrazarlo muy fuertemente.Es la mezcla perfecta entre el héroe de brillante armadura, y un hombre con miedos y emociones. Completamente real.He acabado enamorada hasta lo indecible de este personaje, la autora no ha podido acertar más con el cabeza de una familia tan numerosa y singular. Es fuerte, decidido, protector, cariñoso, leal, único.Y la autora no ha podido elegir mejor compañera de vida para Anthony que Kate. Una chica fuerte, decidida, luchadora, que también tiene sus miedos, defensora de los que quiere, leal, cariñosa. Maravillosa.Amo como juntos superan sus miedos más secretos gracias al apoyo y la fuerza mutua, son una pareja de 10.Dejo una frase de Anthony absolutamente sensacional...""- Significa que el amor no tiene que ver con tener miedo a que te lo arrebaten. El amor tiene que ver con encontrar a la persona que te llene el corazón, que te hace ser una persona mejor de lo que nunca soñaste ser. Tiene que ver con mirar a tu mujer a los ojos y estar convencido hasta lo más hondo de que ella es, sencillamente, la mejor persona que has conocido.""Uy lo que me está gustando esta autora...😉Febrero ven ya! Benedict...😍",-1
0,"Llevo 2 páginas leídas y la traducción me da hasta vergüenza. Parece que han metido el texto en el traductor de Google y se han quedado tan anchos. Si hasta los nombres propios están traducidos.....Creo que mejor leerlo en inglés. Una decepción, el primero no estaba tan mal traducido.",-1
0,"Acabo de finalizar el libro, me ha gustado, aunque el duque y yo me gustó mucho más. Le he dado cuatro estrellas porque me ha resultado graciosas algunas cosas que suceden y es ameno leerlo. Está bien.",-1
0,"Me gustó la primera historia de la familia Bridgerton y esta no desmerece en nada a la primera, es una historia de amor divertida y entretenida.",-1
0,"No es el mejor libro de la saga bridgerton, pero es un libro fácil de leer y entretenido, lo recomiendo",-1
0,la historia me parecio un poco monotona al principio.mientras leia la fui encontrando mas entretenida y divertida y hasta bonita y romantica.puedo decir que para cuando termine el libro quede complacida y me gusto la historia.hubiera preferido un final mas detayado el epilogo se basa como diez anos despues cuando ya tienen tres hijos hubiera preferido algo del dia presente .pero bueno eso no quita que el libro si me gusto mucho.trata de dos hermanas que por primera vez son presentadas y estan en edad casadera.pero todos los pretendientes les llama la atencion la hermana pequena porque es hermosa mientras que a la mayor la encuentran mona. kate deside proteger a su hermana para que encuentre un buen hombre.pero cuando antony decide cortejar a su hernama ella se opone ya que el es un mujeriego .el quiere casarse y sentar cabeza pero no contaba que la escogida tomaria en cuenta la opinion de su hermana.el queda cautivado por kate y no por la otra hermana que era la que habia escogido en un principio.pero el no quiere enamorarse solo una ESPOSA QUE LE DE HIJOS.pero el destino los unira y los dos unidos tendran que hacer frente a sus temores y miedos.muy bonita historia la recomiendo.,-1
0,El libro llegó bien. Me gusto la portada y la historia.,-1
0,Mi libro favorito,5
0,"He terminado el libro completamente enamorada de Michael. La historia de Francesca y Michael es tierna, pasional y dura a la vez. Ha sido una lectura muy emocional, me ha gustado muchísimo.Tenía ganas de conocer un poco más a Francesca ya que es un personaje del que no sabíamos mucho en anteriores libros. Una mujer que ha tenido demasiadas emociones fuertes siendo aún muy joven y aún así se mantiene fuerte y valiente.Michael es un hombre encantador. Solamente ha deseado una cosa con todo su corazón o a una persona, y por circunstancias de la vida consigue más de lo esperado. A ambos les cuesta mucho adaptarse a su nueva situación, a sentimientos cada vez más fuertes y que creen que no deben sentir, a lealtades que creen superiores. Al qué dirán, pero el amor y la pasión es más fuerte que ellos.Se merecen ser muy felices.",-1
0,Conmovedor,-1
0,"Me ha gustado mucho conocer otra historia de los hermanos Bridgerton, es una novela que se lee rápido, y es muy ameno",-1
0,He leído las obras de esta autora y son muy entretenidas. Me ha gustado cómo escribe y las novelas son románticas. La recomiendo.,-1
0,"Llegó a tiempo y en buenas condiciones,se lo regale a mi suegra, lo leyó y le encanto",-1
0,Increible historia,-1
0,la historia la encontre un poco repetitiva. el sentido de las luchas internas que tienen ambos para no rendirse a la atraccion que sienten mutuamente despues que ella queda viuda.solamente el final de la historia es bien intenso.no digo que la historia no sea buena solo un poco monotona.me gusta esta autora si quiero leer un libro bonito y romantico la escogeria a ella.michael a estado toda la vida enamorado de francesca.pero ella se caso con su primo despues de dos anos de matrimonio queda viuda.michael ve la oportunidad de acercarse a ella y ofrecerle matrimonio.pero no va hacer facil el sentimiento de culpa que sienten los dos.michael porque su primo era su mejor amigo y el hermano que nunca tuvo.y francesca porque siente que esta traicionando a john su esposo muerto con michael que todo el tiempo solamente a sido su confidente y mejor amigo.la historia es esencial en la serie de los bridgerton.,-1
0,Me encantó esta historia es hermosa emocionante de principio a fin,-1
0,Me encanta la historia y compré las otras novelas que completan toda la saga de la familia Bridgerton... porqueme encanta la historia de cada uno de los miembros de esta familia.,5
0,Leí esto porque escuché que se estaba convirtiendo en una serie de televisión y como tal debería merecer ser leído. ¡Fue realmente mucho preámbulo por nada! Es un regoteo de la Regencia. Pero es tan artificioso. El autor crea situaciones que no son realistas en la vida normal con el fin de aumentar la tensión en la historia. Jane Austen no lo es. ¡Ni siquiera Georgette Heyer!,2
0,"Habiendo terminado el último libro de Ravenel de Lisa Kleypas, estaba en busca de un nuevo autor de autocompra para alimentar por la obsesión romance histórica cuando alguien mencionó la serie Bridgerton de Julia Quinn... Así que me sumergí en este primer libro de la serie, y encontré alegría instantánea. El clan Bridgerton nuestros ocho fuertes, todos nombrados alfabéticamente por lo que son fáciles de mantener en orden y cada uno maravillosamente real e ingenioso y deliciosamente divertido de leer. Una familia de la Regencia con una matriaca que los mantiene a todos en línea y está desesperada por casarlos a todos. Daphne, la hija mayor es la combinación perfecta para el uber elegible Simon Bassett - un duque oscuro, guapo y que fue criado con una completa falta de afecto familiar o parental. Por supuesto, ni él ni Daphne pueden descubrir al principio lo perfectos que son el uno para el otro — el cínico ingenio de Simon que coincide con el animado pragmatismo de Daphne y haciendo algunos intercambios hilarantes — pero cuando hacen un trato del Diablo para mantener a las mammas de mente matrimonial lejos de Simon fingiendo estar comprometidos no es mucho antes de que el compromiso falso comience a sentirse más real de lo imaginado. Y no mucho después que Anthony - el superhermano mayor de Daphne y amigo de Simon - se ha enterado del acuerdo que amenaza con levantar la reputación de Daphne. Una brillante introducción a este clan rambuncioso con un desgarrador subtexto sobre lo importante que es ser amado, si alguna vez vas a llevar una vida plena... No hace falta decir que pronto tuve un nuevo autor de autocompra y rápidamente había aspirado a todos los otros libros de Bridgerton en rápida sucesión. ¿Qué mejor manera de pasar una pandemia, francamente?",5
0,"He tenido esto esperando en mi Kindle durante 3 años, pero he cometido el error escolar de leer y permitirme ser influenciado por algunas críticas negativas. Olvidé que hay quienes escriben ficción encantadora y aquellos que se deleitan con ser controvertidos y escriben críticas mordaz. Los revisores a veces olvidan que estas son obras de ficción tan inevitablemente habrá tensiones significativas, conflictos que se resuelven en el transcurso de la historia. Ese es el caso aquí, pero no nos dejemos llevar - describir los hechos que ocurren como violación (y hablo como abogado inglés) es una exageración que no toma en cuenta todas las circunstancias. Si usted fuera a ser técnico el consentimiento de Daphne para casarse y todo lo que implicaba era viciado por su creencia de que Simón no podía tener hijos en lugar de que él hubiera elegido no tenerlos.Así que dejar de lado esos asuntos y proceder sobre la base de que surgiendo de una infancia muy infeliz Simón Duque de Hastings resolvió no tener hijos y luego dejemos que su odio por su padre gobierne su vida. Él queda atrapado en una situación comprometida con Daphne Bridgerton luego se negó a casarse con ella debido a la cuestión de los niños y es desafiado por su hermano. Aparentemente prefiere morir en un duelo en lugar de casarse con ella, es como lo ve Daphne. Ella interviene en el duelo y terminan casados. Daphne pronto llega a entender que potencialmente podría tener un hijo y en un encuentro borracho que él es un participante activo en ella asegura que 'completa' el acto de relaciones sexuales dentro de ella. Creo que en cualquier análisis racional lo hace con motivos mixtos: ella quiere un hijo y ama mucho a Simon y quiere que sea feliz. No es de extrañar que no quiera que su padre gobierne su vida desde más allá de la tumba. Cómo se resuelve esto pensé que estaba muy bien escrito, había mucha angustia, pero esencialmente pensé que Daphne y Simon eran grandes personajes y finalmente ella le hizo un gran servicio. Ignora a los despreciadores es una historia maravillosa. Tengo la intención de leer el resto de la serie.",5
0,"Acabo de terminar de leer este libro y tengo que decir, me pareció una historia increíble. Me encantaron los personajes, ya que realmente sentí que llegabas a conocer a cada uno. Me gustó especialmente el personaje de Simons, ya que no fue retratado como este protagonista masculino perfecto, sino más bien lo contrario. Eso es raro de ver. La historia transmitió honestidad, brutalidad y verdad, donde Simon había experimentado una educación dura y me hizo consciente de sus reacciones a Daphne y por qué a veces actuaba como lo hizo al principio/a a lo largo del libro. No he sido capaz de recoger una novela en un tiempo, pero estoy tan contento de haberle dado una oportunidad. No pude dejarlo abajo y no puedo esperar a leer más de los libros de Julia Quinn en el futuro 🙌🏻❤️",5
0,"Tienes que estar de acuerdo más con las críticas negativas aquí. Decidió leer este libro antes de la próxima serie de Netflix ya que no había oído hablar de los libros antes, pero disfrutar de un buen drama/romance de época.De acuerdo con las otras reseñas que el lenguaje y la narrativa no eran correctos para el período en el que se ambiente la historia. Realmente se sentía como una versión supuestamente histórica de «Gossip Girl». Nada sucede mucho en términos de trama, los acontecimientos que sí suceden se sienten un poco artificiosos y hay demasiado sexo descrito (una 'escena' o así está bien, pero sigue y sigue) y de acuerdo en que Daphne realmente viola a su marido (!) sin embargo, todo ello está a punto de ser un comportamiento perfectamente aceptable porque aparentemente está justificada en su deseo de tener hijos a cualquier precio.Aunque me encontré capaz de leer el libro muy rápido, no creo que vaya a leer los otros. ¡Sin embargo, voy a probar la serie de Netflix!",2
0,"Me gusta leer los clásicos, la persuasión de Jane Austen es mi favorita, así que no estaba seguro de qué esperar de este libro. Lo disfruté a fondo e imagino que así es exactamente como habría sido en una gran familia como los Bridgertons.Si quieres un nick de regencia sin el labio superior, sin tener que leer entre las líneas de lo que no se dice, entonces este es el libro para ti. Me voy a leer la siguiente.",5
0,"Empecé a leer esta serie en preparación para la próxima serie de Netflix de Shondaland. No decepcionó en términos de entretenido reparte e interacciones conmovedoras entre los personajes, aunque admito que no me chupé hasta cerca del 40%. Definitivamente estaría leyendo los siguientes siete libros sólo para averiguar si la identidad de Lady Whistledown fue revelada. 4 estrellas.",4
